name,model,optim,logl,k,AIC,AICc,BIC,rf_q1,wrf_q1,treelength
PF01909,q4,optimizedtruetree,-27525.5207,238,55527.0413,169291.0413,56251.3765,0,51.34914902010002,131.09312625740003
PF01909,q5,optimizedtruetree,-29388.7542,238,59253.5083,173017.5083,59977.8435,0,281.2937875017001,361.14931496279985
PF01966,poisson,inferredtree,-41078.7603,317,82791.5206,284403.5206,83862.9480,146,87.6076304721,100.4974063004
PF01966,q1,inferredtree,-38258.3729,319,77154.7458,281314.7458,78232.9331,0,0.0,167.55413143470003
PF01966,q2,inferredtree,-38894.0125,337,78462.0249,306274.0249,79601.0503,128,65.75030481650002,125.68029334159995
PF01966,q3,inferredtree,-39567.0470,337,79808.0940,307620.0940,80947.1194,162,69.05992254769997,161.72960968459984
PF01966,q4,inferredtree,-40611.9947,318,81859.9895,284743.9895,82934.7968,142,59.42558928679999,161.47516113010008
PF01966,q5,inferredtree,-43506.3064,317,87646.6127,289258.6127,88718.0402,174,202.90911507549987,328.19518869220013
PF01966,poisson,optimizedtruetree,-41175.1802,317,82984.3605,284596.3605,84055.7879,0,68.7819617953,101.7241927471999
PF01966,q1,optimizedtruetree,-38258.3749,319,77154.7498,281314.7498,78232.9371,0,0.0,167.95584486029992
PF01966,q2,optimizedtruetree,-38926.2699,337,78526.5398,306338.5398,79665.5652,0,43.134493251399974,126.25476277509996
PF01966,q3,optimizedtruetree,-39623.6789,337,79921.3578,307733.3578,81060.3832,0,29.963135707800006,154.68808295130003
PF01966,q4,optimizedtruetree,-40691.1531,318,82018.3062,284902.3062,83093.1135,0,26.8541493437,162.73855041739998
PF01966,q5,optimizedtruetree,-43647.0801,317,87928.1602,289540.1602,88999.5876,0,169.65187870559998,331.2536829757001
PF02086,poisson,inferredtree,-15605.2353,49,31308.4706,31326.6862,31492.9650,18,11.912841719599998,17.7877971803
PF02086,q1,inferredtree,-14513.0307,51,29128.0615,29147.9266,29320.0862,0,0.0,26.7808150231
PF02086,q2,inferredtree,-14638.3977,70,29416.7954,29456.8761,29680.3588,0,9.589320910400001,36.27367013769999
PF02086,q3,inferredtree,-14808.0419,69,29754.0838,29792.8790,30013.8820,12,8.682158751000001,28.399539208700006
PF02086,q4,inferredtree,-15180.3850,49,30458.7701,30476.9857,30643.2644,8,8.0340415214,30.001064695500002
PF02086,q5,inferredtree,-16113.8996,49,32325.7992,32344.0149,32510.2936,22,30.89506930979999,52.903399137499996
PF02086,poisson,optimizedtruetree,-15612.9065,49,31323.8130,31342.0287,31508.3074,0,9.2409898468,17.932316684400007
PF02086,q1,optimizedtruetree,-14513.0302,51,29128.0604,29147.9256,29320.0852,0,0.0,26.807896884199998
PF02086,q2,optimizedtruetree,-14638.3964,70,29416.7928,29456.8734,29680.3561,0,9.623228089699998,36.32463824290001
PF02086,q3,optimizedtruetree,-14810.7343,69,29759.4686,29798.2638,30019.2668,0,2.8105152117000007,27.974419811100006
PF02086,q4,optimizedtruetree,-15184.7461,49,30467.4923,30485.7079,30651.9866,0,3.9388548143000004,30.250688703300007
PF02086,q5,optimizedtruetree,-16131.2979,49,32360.5958,32378.8115,32545.0902,0,26.726945481500003,52.809509605500004
PF02142,poisson,inferredtree,-24676.3612,305,49962.7223,236622.7223,50848.8311,146,33.56300502729999,55.10580053989998
PF02142,q1,inferredtree,-21514.7817,307,43643.5634,232755.5634,44535.4827,0,0.0,75.32982047980003
PF02142,q2,inferredtree,-22071.8127,326,44795.6253,257999.6253,45742.7449,90,19.492856820499995,65.61466221189997
PF02142,q3,inferredtree,-22567.3629,307,45748.7259,234860.7259,46640.6452,94,21.065745227099992,84.11035787370001
PF02142,q4,inferredtree,-23314.9676,326,47281.9352,260485.9352,48229.0548,106,42.93361119379996,107.3452137644
PF02142,q5,inferredtree,-25842.4268,305,52294.8536,238954.8536,53180.9624,162,51.70707290030002,105.99204451750003
PF02142,poisson,optimizedtruetree,-24832.4369,305,50274.8737,236934.8737,51160.9825,0,20.975657637799998,56.56342125499997
PF02142,q1,optimizedtruetree,-21514.7817,307,43643.5634,232755.5634,44535.4828,0,0.0,75.33493061199995
PF02142,q2,optimizedtruetree,-22096.9819,326,44845.9638,258049.9638,45793.0834,0,6.252520401000001,75.4307008806
PF02142,q3,optimizedtruetree,-22610.8090,307,45835.6180,234947.6180,46727.5373,0,11.090215780000001,84.33177549459998
PF02142,q4,optimizedtruetree,-23385.1118,326,47422.2236,260626.2236,48369.3432,0,29.755695296500004,104.32959836870012
PF02142,q5,optimizedtruetree,-26002.8441,305,52615.6882,239275.6882,53501.7970,0,32.871715611700004,106.35331204050006
PF02210,poisson,inferredtree,-67543.7827,467,136021.5653,573133.5653,137707.1887,228,123.92650311150001,148.90485113649999
PF02210,q1,inferredtree,-60774.8502,487,122523.7004,597835.7004,124281.5132,0,0.0,236.66350204100004
PF02210,q2,inferredtree,-61414.5100,468,123765.0200,562749.0200,125454.2528,194,72.46198455759995,232.71442312440018
PF02210,q3,inferredtree,-62362.8890,487,125699.7780,601011.7780,127457.5908,188,78.64879494689998,190.52817827009991
PF02210,q4,inferredtree,-63509.1991,487,127992.3982,603304.3982,129750.2109,206,72.9396833729,221.47311998829997
PF02210,q5,inferredtree,-67299.5937,468,135535.1875,574519.1875,137224.4203,218,180.39006550130023,363.7327298684996
PF02210,poisson,optimizedtruetree,-67812.5635,467,136559.1270,573671.1270,138244.7503,0,89.27526708700005,153.29342501310006
PF02210,q1,optimizedtruetree,-60774.8593,487,122523.7186,597835.7186,124281.5314,0,0.0,237.94282707050002
PF02210,q2,optimizedtruetree,-61476.7425,468,123889.4850,562873.4850,125578.7178,0,27.8003017101,244.37840283999992
PF02210,q3,optimizedtruetree,-62427.8937,487,125829.7874,601141.7874,127587.6001,0,47.14599282050006,193.0733052667999
PF02210,q4,optimizedtruetree,-63676.5545,487,128327.1090,603639.1090,130084.9218,0,31.852934439000013,226.11932210070003
PF02210,q5,optimizedtruetree,-67568.8528,468,136073.7056,575057.7056,137762.9384,0,147.95850466179985,372.13861998209984
PF02225,poisson,inferredtree,-30322.6217,277,61199.2434,215211.2434,62035.0299,126,40.977224917999976,85.45418481289998
PF02225,q1,inferredtree,-27790.3291,278,56136.6582,211260.6582,56975.4620,0,0.0,102.37263000269995
PF02225,q2,inferredtree,-28232.4970,296,57056.9941,232880.9941,57950.1089,78,25.756791957899985,96.73482422380002
PF02225,q3,inferredtree,-28572.4810,296,57736.9621,233560.9621,58630.0769,104,34.54127991920001,112.96578434469995
PF02225,q4,inferredtree,-29215.2758,278,58986.5517,214110.5517,59825.3555,110,44.45987648379999,124.14150299749996
PF02225,q5,inferredtree,-31228.0614,278,63012.1228,218136.1228,63850.9266,122,146.9973793977,227.4868927293999
PF02225,poisson,optimizedtruetree,-30379.6814,277,61313.3629,215325.3629,62149.1494,0,21.29933833309997,86.518268328
PF02225,q1,optimizedtruetree,-27790.3307,278,56136.6614,211260.6614,56975.4652,0,0.0,102.63605922190004
PF02225,q2,optimizedtruetree,-28256.2420,296,57104.4841,232928.4841,57997.5989,0,11.068373626500001,97.68527147659994
PF02225,q3,optimizedtruetree,-28615.7116,296,57823.4231,233647.4231,58716.5380,0,15.085890612099988,113.81664753300008
PF02225,q4,optimizedtruetree,-29269.9201,278,59095.8401,214219.8401,59934.6439,0,27.98732270969999,125.64779905339998
PF02225,q5,optimizedtruetree,-31333.2555,278,63222.5109,218346.5109,64061.3147,0,134.90775108900002,232.1743121543
PF02274,poisson,inferredtree,-23413.6773,59,46945.3547,46963.2787,47188.4522,14,23.640060893499996,19.4394523685
PF02274,q1,inferredtree,-21303.5587,61,42729.1175,42748.3643,42980.4556,0,0.0,41.527608492599974
PF02274,q2,inferredtree,-21655.9252,79,43469.8504,43503.5571,43795.3539,10,4.672141671600001,41.494733545200006
PF02274,q3,inferredtree,-21960.0037,61,44042.0073,44061.2541,44293.3454,6,5.592916117900001,45.509092913500005
PF02274,q4,inferredtree,-22571.1963,60,45262.3925,45280.9712,45509.6104,4,12.937765326000003,29.433185609400002
PF02274,q5,inferredtree,-24157.5891,59,48433.1782,48451.1022,48676.2757,12,19.393598601100006,57.61863830330002
PF02274,poisson,optimizedtruetree,-23438.0315,59,46994.0629,47011.9870,47237.1605,0,21.967101260999996,19.6364485577
PF02274,q1,optimizedtruetree,-21303.5598,61,42729.1196,42748.3664,42980.4578,0,0.0,41.60354981870001
PF02274,q2,optimizedtruetree,-21656.4866,79,43470.9732,43504.6799,43796.4767,0,1.7673807689,41.576671230399995
PF02274,q3,optimizedtruetree,-21961.0975,61,44044.1951,44063.4419,44295.5332,0,4.5921830233,45.37376437180001
PF02274,q4,optimizedtruetree,-22576.8996,60,45273.7992,45292.3779,45521.0171,0,12.243865651299998,29.527095105400004
PF02274,q5,optimizedtruetree,-24174.8153,59,48467.6307,48485.5547,48710.7282,0,18.387313889900003,58.4613596464
PF02349,poisson,inferredtree,-21965.2982,409,44748.5965,380128.5965,46059.0352,148,36.53076188689999,57.233290196700004
PF02349,q1,inferredtree,-19430.7694,429,39719.5388,408659.5388,41094.0577,0,0.0,71.28599261800001
PF02349,q2,inferredtree,-19783.1789,429,40424.3577,409364.3577,41798.8766,98,26.083003510199994,74.1781896236
PF02349,q3,inferredtree,-20199.5004,410,41219.0009,378239.0009,42532.6436,142,34.71584014189999,53.2115890523
PF02349,q4,inferredtree,-20409.2299,410,41638.4598,378658.4598,42952.1025,148,33.27737832809999,74.66423859950004
PF02349,q5,inferredtree,-23202.9144,410,47225.8288,384245.8288,48539.4715,172,61.48716593609996,106.24580146629997
PF02349,poisson,optimizedtruetree,-22091.3743,409,45000.7485,380380.7485,46311.1873,0,20.006034159899983,58.93919152520001
PF02349,q1,optimizedtruetree,-19430.7704,429,39719.5408,408659.5408,41094.0597,0,0.0,71.16486159150007
PF02349,q2,optimizedtruetree,-19807.3817,429,40472.7635,409412.7635,41847.2824,0,7.466219696200001,73.53737675649997
PF02349,q3,optimizedtruetree,-20259.8414,410,41339.6828,378359.6828,42653.3255,0,18.70354091070001,54.852501329200024
PF02349,q4,optimizedtruetree,-20493.6505,410,41807.3009,378827.3009,43120.9437,0,13.15757113759999,76.64947311870004
PF02349,q5,optimizedtruetree,-23451.8722,410,47723.7444,384743.7444,49037.3872,0,41.71368288039999,109.21650760210005
PF02441,poisson,inferredtree,-10752.3668,79,21662.7336,21751.1252,21931.9001,32,22.511275543700002,21.39863721759999
PF02441,q1,inferredtree,-9762.6693,80,19685.3387,19776.6063,19957.9124,0,0.0,39.29870388969999
PF02441,q2,inferredtree,-9958.8009,81,20079.6019,20173.8146,20355.5828,24,7.1724916629,36.70577309859999
PF02441,q3,inferredtree,-10052.1050,98,20300.2101,20456.6939,20634.1129,32,15.087690158399994,28.632786975700007
PF02441,q4,inferredtree,-10302.0760,98,20800.1520,20956.6359,21134.0548,30,14.383111476400003,30.974489397899998
PF02441,q5,inferredtree,-11117.3450,79,22392.6900,22481.0816,22661.8566,36,14.468084121600002,43.9086351209
PF02441,poisson,optimizedtruetree,-10794.8436,79,21747.6872,21836.0788,22016.8538,0,17.723832747300005,22.0032368197
PF02441,q1,optimizedtruetree,-9762.6692,80,19685.3383,19776.6059,19957.9120,0,0.0,39.27243485739999
PF02441,q2,optimizedtruetree,-9963.7800,81,20089.5600,20183.7727,20365.5409,0,3.738750288700001,36.6251489725
PF02441,q3,optimizedtruetree,-10062.0718,98,20320.1437,20476.6275,20654.0465,0,10.6103041812,28.7942399904
PF02441,q4,optimizedtruetree,-10310.9846,98,20817.9692,20974.4531,21151.8721,0,8.5581860279,31.478938575300003
PF02441,q5,optimizedtruetree,-11152.0134,79,22462.0269,22550.4185,22731.1934,0,8.477751261900002,44.61930711309998
PF02470,poisson,inferredtree,-24018.8666,249,48535.7332,173035.7332,49377.3276,160,46.1380909027,76.52893314330004
PF02470,q1,inferredtree,-21127.1823,251,42756.3645,169260.3645,43604.7188,0,0.0,93.66830411460002
PF02470,q2,inferredtree,-21499.6646,251,43501.3292,170005.3292,44349.6834,90,23.715136697299997,100.23282504249997
PF02470,q3,inferredtree,-21676.8541,268,43889.7082,188073.7082,44795.5207,108,31.385542700799984,103.09063506800004
PF02470,q4,inferredtree,-22277.3445,269,45092.6889,190352.6889,46001.8813,126,43.5669381947,111.88289992829993
PF02470,q5,inferredtree,-24523.0346,249,49544.0691,174044.0691,50385.6636,134,111.55293845639999,184.70149940059994
PF02470,poisson,optimizedtruetree,-24094.7621,249,48687.5243,173187.5243,49529.1187,0,50.37988131709998,78.1736034369
PF02470,q1,optimizedtruetree,-21117.2519,251,42736.5037,169240.5037,43584.8580,0,0.0,127.57462172700001
PF02470,q2,optimizedtruetree,-21494.1775,251,43490.3550,169994.3550,44338.7093,0,12.654775150699994,118.52753182589996
PF02470,q3,optimizedtruetree,-21712.9350,268,43961.8699,188145.8699,44867.6824,0,25.61158843960002,103.76536355899991
PF02470,q4,optimizedtruetree,-22332.7030,269,45203.4060,190463.4060,46112.5984,0,21.06044546990001,113.25991419910001
PF02470,q5,optimizedtruetree,-24648.0476,249,49794.0951,174294.0951,50635.6896,0,68.99161729709998,187.72735536790006
PF02525,poisson,inferredtree,-17727.5517,81,35617.1034,35697.6125,35901.3638,28,19.8391392138,24.346698854299994
PF02525,q1,inferredtree,-16252.8616,82,32669.7232,32752.7232,32957.4930,0,0.0,40.82191635210001
PF02525,q2,inferredtree,-16427.7149,100,33055.4298,33193.7860,33406.3686,12,13.074475652400004,29.275329386699994
PF02525,q3,inferredtree,-16719.3070,82,33602.6140,33685.6140,33890.3839,12,10.555848824599998,32.172601791900014
PF02525,q4,inferredtree,-17113.1071,101,34428.2142,34570.3108,34782.6624,14,6.641327485099998,38.62350795479999
PF02525,q5,inferredtree,-18605.9898,82,37375.9796,37458.9796,37663.7495,22,33.0889522354,69.74862955450001
PF02525,poisson,optimizedtruetree,-17743.8657,81,35649.7314,35730.2405,35933.9919,0,16.446777234300004,24.637980486900002
PF02525,q1,optimizedtruetree,-16252.8621,82,32669.7243,32752.7243,32957.4941,0,0.0,40.9219023724
PF02525,q2,optimizedtruetree,-16432.8326,100,33065.6651,33204.0213,33416.6040,0,11.592126908599997,29.394958808399988
PF02525,q3,optimizedtruetree,-16725.6864,82,33615.3727,33698.3727,33903.1426,0,8.9767712745,32.34220145150001
PF02525,q4,optimizedtruetree,-17121.3061,101,34444.6122,34586.7087,34799.0604,0,5.1163231011,38.66171652570001
PF02525,q5,optimizedtruetree,-18633.4319,82,37430.8639,37513.8639,37718.6337,0,30.090624457499995,69.96914667329999
PF02588,poisson,inferredtree,-23321.6130,271,47185.2260,194609.2260,47986.2552,140,83.01975274129998,68.3223356265
PF02588,q1,inferredtree,-19804.8959,291,40191.7918,210135.7918,41051.9375,0,0.0,132.43875889340003
PF02588,q2,inferredtree,-20170.1625,290,40920.3250,209700.3250,41777.5148,84,62.399411089400004,84.25172274399998
PF02588,q3,inferredtree,-20379.0482,291,41340.0964,211284.0964,42200.2421,70,57.42625579649999,167.86724488869996
PF02588,q4,inferredtree,-20675.9887,272,41895.9773,190407.9773,42699.9623,92,46.66175389329998,113.34165269110002
PF02588,q5,inferredtree,-22110.7190,272,44765.4381,193277.4381,45569.4230,120,59.863215775600054,99.62168962740004
PF02588,poisson,optimizedtruetree,-23478.8224,271,47499.6447,194923.6447,48300.6739,0,63.85970121019998,70.49689368500002
PF02588,q1,optimizedtruetree,-19804.8985,291,40191.7971,210135.7971,41051.9428,0,0.0,132.6838828798
PF02588,q2,optimizedtruetree,-20189.8719,290,40959.7439,209739.7439,41816.9337,0,48.07845678850004,85.1058599263
PF02588,q3,optimizedtruetree,-20395.2020,291,41372.4039,211316.4039,42232.5496,0,41.33859848900004,171.19782387399997
PF02588,q4,optimizedtruetree,-20717.5415,272,41979.0830,190491.0830,42783.0680,0,24.134130640500008,116.18797901389999
PF02588,q5,optimizedtruetree,-22199.5342,272,44943.0683,193455.0683,45747.0533,0,37.079112349399985,101.78487120759995
PF02627,poisson,inferredtree,-35646.2384,435,72162.4769,451482.4769,73312.7869,244,63.61375172940004,108.10717206300008
PF02627,q1,inferredtree,-32027.9284,455,64965.8567,479925.8567,66169.0546,0,0.0,137.93347638880002
PF02627,q2,inferredtree,-32516.4309,455,65942.8618,480902.8618,67146.0597,156,37.3374662184,136.53039955939985
PF02627,q3,inferredtree,-33042.9555,436,66957.9110,448021.9110,68110.8654,204,42.2223443804,132.3424081470001
PF02627,q4,inferredtree,-33993.9349,437,68861.8699,451673.8699,70017.4687,168,125.26307692710019,238.5714392738999
PF02627,q5,inferredtree,-36607.4402,436,74086.8804,455150.8804,75239.8348,208,154.7662737082001,261.2971031394
PF02627,poisson,optimizedtruetree,-35808.5318,435,72487.0636,451807.0636,73637.3736,0,37.0511601855,109.64536763269997
PF02627,q1,optimizedtruetree,-32027.9284,455,64965.8568,479925.8568,66169.0547,0,0.0,137.9445539214
PF02627,q2,optimizedtruetree,-32560.4794,455,66030.9589,480990.9589,67234.1567,0,9.516716708800011,136.95807272940007
PF02627,q3,optimizedtruetree,-33088.6100,436,67049.2200,448113.2200,68202.1744,0,17.2030978025,132.90922055269996
PF02627,q4,optimizedtruetree,-34055.3618,437,68984.7237,451796.7237,70140.3225,0,101.01416266900007,235.5765635533999
PF02627,q5,optimizedtruetree,-36798.9238,436,74469.8475,455533.8475,75622.8019,0,127.80637360640002,262.8364180817999
PF02674,poisson,inferredtree,-7950.1632,37,15974.3264,15994.7032,16091.6343,16,20.5845509367,15.683950877800003
PF02674,q1,inferredtree,-7037.6502,57,14189.3004,14245.3343,14370.0179,0,0.0,33.408205853700004
PF02674,q2,inferredtree,-7111.9688,56,14335.9376,14389.5846,14513.4847,12,16.0936869908,20.9509137705
PF02674,q3,inferredtree,-7159.2738,57,14432.5475,14488.5814,14613.2651,10,13.0776434559,24.485763872199993
PF02674,q4,inferredtree,-7295.8770,39,14669.7540,14692.6952,14793.4029,12,11.587272085499999,39.0399131962
PF02674,q5,inferredtree,-7684.2649,37,15442.5297,15462.9065,15559.8376,6,10.939971809100003,25.211514712799996
PF02674,poisson,optimizedtruetree,-7964.6111,37,16003.2221,16023.5989,16120.5300,0,17.3843254402,16.142020009599992
PF02674,q1,optimizedtruetree,-7037.6500,57,14189.3000,14245.3339,14370.0176,0,0.0,33.47553725539999
PF02674,q2,optimizedtruetree,-7114.4502,56,14340.9003,14394.5474,14518.4474,0,12.335938665300002,21.15058435549999
PF02674,q3,optimizedtruetree,-7161.5191,57,14437.0382,14493.0721,14617.7558,0,8.9505133325,24.861761289300002
PF02674,q4,optimizedtruetree,-7299.1957,39,14676.3913,14699.3325,14800.0402,0,8.40703966,39.2445806724
PF02674,q5,optimizedtruetree,-7693.0253,37,15460.0506,15480.4274,15577.3585,0,8.423295249400002,25.643796650800002
PF02698,poisson,inferredtree,-40768.4330,249,82034.8659,84930.2148,82951.2289,96,50.76258477619992,68.76867010930005
PF02698,q1,inferredtree,-36900.2418,251,74302.4836,77387.9471,75226.2070,0,0.0,106.93424866989999
PF02698,q2,inferredtree,-37572.9230,251,75647.8459,78733.3093,76571.5692,44,37.24888309699999,136.1026173937
PF02698,q3,inferredtree,-38287.1921,269,77112.3841,83428.0363,78102.3505,80,37.8811082642,86.20568036850001
PF02698,q4,inferredtree,-39528.4656,250,79556.9313,82545.0265,80476.9744,82,31.718940153800016,98.90145964609995
PF02698,q5,inferredtree,-42617.7896,249,85733.5793,88628.9281,86649.9422,108,101.13312941669996,185.1280536754
PF02698,poisson,optimizedtruetree,-40842.7180,249,82183.4361,85078.7849,83099.7991,0,39.50428244630002,69.57306968430005
PF02698,q1,optimizedtruetree,-36900.2422,251,74302.4843,77387.9478,75226.2077,0,0.0,106.968414984
PF02698,q2,optimizedtruetree,-37591.9254,251,75685.8509,78771.3143,76609.5742,0,28.092562031700012,134.07286984630002
PF02698,q3,optimizedtruetree,-38331.9067,269,77201.8135,83517.4657,78191.7799,0,23.7768481493,86.83562126410004
PF02698,q4,optimizedtruetree,-39563.1999,250,79626.3999,82614.4951,80546.4430,0,18.0544944411,99.44691187509993
PF02698,q5,optimizedtruetree,-42744.1369,249,85986.2738,88881.6226,86902.6368,0,84.5356255243,188.86970588089997
PF02734,poisson,inferredtree,-22685.4623,179,45728.9245,46705.2882,46356.3789,40,22.371849871500004,30.166946203500007
PF02734,q1,inferredtree,-19613.0156,181,39588.0313,40617.4688,40222.4963,0,0.0,48.751247100799986
PF02734,q2,inferredtree,-19932.3510,200,40264.7020,42051.3687,40965.7683,36,22.04608101489999,65.7143100573
PF02734,q3,inferredtree,-20603.5634,179,41565.1267,42541.4904,42192.5811,40,20.565323494299992,32.0057117807
PF02734,q4,inferredtree,-21126.9580,199,42651.9160,44382.3507,43349.4769,56,16.673989512500015,41.1959719873
PF02734,q5,inferredtree,-23387.1808,179,47132.3616,48108.7253,47759.8160,60,22.76483771750002,61.178965029900006
PF02734,poisson,optimizedtruetree,-22740.1503,179,45838.3006,46814.6642,46465.7549,0,19.029184499200003,30.49503076940001
PF02734,q1,optimizedtruetree,-19613.0161,181,39588.0322,40617.4697,40222.4972,0,0.0,48.754103464600014
PF02734,q2,optimizedtruetree,-19944.0795,200,40288.1589,42074.8256,40989.2252,0,17.119579660299994,64.8522586423
PF02734,q3,optimizedtruetree,-20634.9907,179,41627.9815,42604.3451,42255.4358,0,17.091302179100005,32.028724062700014
PF02734,q4,optimizedtruetree,-21176.5044,199,42751.0089,44481.4437,43448.5698,0,9.2490637175,41.6678427223
PF02734,q5,optimizedtruetree,-23453.8312,179,47265.6625,48242.0261,47893.1168,0,15.527711003000004,62.106260595999956
PF02769,poisson,inferredtree,-51903.9033,331,104469.8066,324253.8066,105624.6450,124,42.19480732970001,85.97367424630002
PF02769,q1,inferredtree,-46521.5278,332,93707.0556,314819.0556,94865.3829,0,0.0,107.13922200119995
PF02769,q2,inferredtree,-47521.6510,352,95747.3019,344259.3019,96975.4080,78,23.09453544860001,110.7214984758
PF02769,q3,inferredtree,-48178.8444,352,97061.6888,345573.6888,98289.7948,106,41.558357104799995,130.4365758093999
PF02769,q4,inferredtree,-49764.3792,351,100230.7584,347334.7584,101455.3755,102,44.21870482020002,131.21410260020008
PF02769,q5,inferredtree,-54135.2291,332,108934.4583,330046.4583,110092.7856,140,151.4491245166001,238.1668937118
PF02769,poisson,optimizedtruetree,-52008.9113,331,104679.8226,324463.8226,105834.6610,0,27.925191269900008,86.9759912066
PF02769,q1,optimizedtruetree,-46521.5277,332,93707.0555,314819.0555,94865.3828,0,0.0,107.1378388039
PF02769,q2,optimizedtruetree,-47544.1752,352,95792.3504,344304.3504,97020.4565,0,8.822276090899996,109.63793137559996
PF02769,q3,optimizedtruetree,-48227.6868,352,97159.3735,345671.3735,98387.4796,0,22.3256485622,125.89271972390004
PF02769,q4,optimizedtruetree,-49831.5519,351,100365.1037,347469.1037,101589.7209,0,28.227512657499993,131.91884924799996
PF02769,q5,optimizedtruetree,-54310.0175,332,109284.0351,330396.0351,110442.3624,0,136.58192059379996,241.62435115090008
PF02779,poisson,inferredtree,-32887.8973,227,66229.7947,71677.7947,67026.4258,90,26.969500463900005,40.138628662200006
PF02779,q1,inferredtree,-29337.0420,247,59168.0840,181680.0840,60034.9029,0,0.0,59.6764919539
PF02779,q2,inferredtree,-30148.6716,228,60753.3432,66554.6766,61553.4838,52,20.991704939500003,43.53765907620002
PF02779,q3,inferredtree,-30608.7062,228,61673.4124,67474.7457,62473.5529,50,15.738281364500008,48.56817293360001
PF02779,q4,inferredtree,-31200.9014,248,62897.8027,186401.8027,63768.1310,78,63.1175382624,113.51808641089994
PF02779,q5,inferredtree,-34009.2308,228,68474.4616,74275.7949,69274.6021,74,16.613889727899995,52.7506640252
PF02779,poisson,optimizedtruetree,-32965.3237,227,66384.6475,71832.6475,67181.2786,0,19.4297486564,40.832732956099996
PF02779,q1,optimizedtruetree,-29337.0407,247,59168.0815,181680.0815,60034.9004,0,0.0,59.75523272189998
PF02779,q2,optimizedtruetree,-30157.8995,228,60771.7991,66573.1324,61571.9396,0,16.396396751600005,43.53448350229999
PF02779,q3,optimizedtruetree,-30611.8837,228,61679.7675,67481.1008,62479.9080,0,11.4637683909,48.6059371752
PF02779,q4,optimizedtruetree,-31234.3443,248,62964.6886,186468.6886,63835.0169,0,54.45816231919999,114.18462372690003
PF02779,q5,optimizedtruetree,-34068.8683,228,68593.7366,74395.0699,69393.8771,0,10.153065073700004,52.90579844740001
PF02789,poisson,inferredtree,-28053.8267,203,56513.6535,139337.6535,57160.6928,106,48.955116382999954,63.88672479310001
PF02789,q1,inferredtree,-25197.4748,223,50840.9496,150744.9496,51551.7366,0,0.0,98.78865843789998
PF02789,q2,inferredtree,-25502.5626,222,51449.1252,150461.1252,52156.7248,54,32.17410180289998,74.82743888660004
PF02789,q3,inferredtree,-25748.7044,203,51903.4089,134727.4089,52550.4482,78,30.919829605799997,82.53800252750001
PF02789,q4,inferredtree,-26337.3678,205,53084.7355,137544.7355,53738.1496,82,83.8153348131,166.72876350340002
PF02789,q5,inferredtree,-27936.2823,204,56280.5647,139920.5647,56930.7914,92,107.04717241249995,187.54094104399982
PF02789,poisson,optimizedtruetree,-28183.6406,203,56773.2811,139597.2811,57420.3204,0,35.58067868669998,65.4275377237
PF02789,q1,optimizedtruetree,-25197.4752,223,50840.9503,150744.9503,51551.7373,0,0.0,98.84685702100005
PF02789,q2,optimizedtruetree,-25505.8049,222,51455.6097,150467.6097,52163.2094,0,24.400722158600004,75.1241093748
PF02789,q3,optimizedtruetree,-25769.9456,203,51945.8911,134769.8911,52592.9304,0,17.5833126202,82.8088453394
PF02789,q4,optimizedtruetree,-26379.7408,205,53169.4817,137629.4817,53822.8957,0,62.898224043799985,160.035094995
PF02789,q5,optimizedtruetree,-28031.7577,204,56471.5154,140111.5154,57121.7421,0,96.38528994460003,191.52655957820008
PF02801,poisson,inferredtree,-41164.8614,337,83003.7227,310815.7227,84123.5771,170,36.16950150690002,56.43932604059998
PF02801,q1,inferredtree,-36073.7951,339,72825.5901,303345.5901,73952.0905,0,0.0,80.16483671970002
PF02801,q2,inferredtree,-36890.7293,358,74497.4586,331541.4586,75687.0962,106,15.6243132705,80.06817683879996
PF02801,q3,inferredtree,-37749.6489,357,76213.2978,331825.2978,77399.6124,154,26.007307438199984,67.84589012370003
PF02801,q4,inferredtree,-39002.4895,356,78716.9790,332900.9790,79899.9706,148,21.71810772599999,76.05186662489996
PF02801,q5,inferredtree,-42750.4110,337,86174.8220,313986.8220,87294.6764,182,44.784096372899995,109.77073531919997
PF02801,poisson,optimizedtruetree,-41309.6112,337,83293.2224,311105.2224,84413.0768,0,24.21026443460001,57.08852511670002
PF02801,q1,optimizedtruetree,-36073.7952,339,72825.5905,303345.5905,73952.0909,0,0.0,80.15811500270004
PF02801,q2,optimizedtruetree,-36916.5075,358,74549.0149,331593.0149,75738.6525,0,7.338615938000003,84.01162604909996
PF02801,q3,optimizedtruetree,-37796.8337,357,76307.6674,331919.6674,77493.9819,0,13.668702574799996,68.29191689850002
PF02801,q4,optimizedtruetree,-39064.0611,356,78840.1222,333024.1222,80023.1138,0,9.381100841400004,76.03093084410004
PF02801,q5,optimizedtruetree,-42961.6750,337,86597.3499,314409.3499,87717.2043,0,30.792367474099994,110.06622348380007
PF02826,poisson,inferredtree,-64119.8433,341,128921.6865,362165.6865,130127.9175,248,68.14575849910003,97.08011104329998
PF02826,q1,inferredtree,-57006.9242,342,114697.8484,349309.8484,115907.6167,0,0.0,141.16017382419992
PF02826,q2,inferredtree,-58371.5173,361,117465.0346,378829.0346,118742.0122,184,33.91811650259997,149.6557379968
PF02826,q3,inferredtree,-59421.1128,361,119564.2255,380928.2255,120841.2032,212,54.08763992779996,167.02969865140005
