name,model,optim,logl,k,AIC,AICc,BIC,rf_r1,wrf_r1,treelength
PF01850,r3,optimizedtruetree,-44117.5617,308,88851.1234,279195.1234,89890.7092,0,126.55346167020002,262.42767540930015
PF01850,r4,optimizedtruetree,-45620.1242,289,91818.2483,259438.2483,92793.7038,0,38.696118480399996,165.64613936730004
PF01850,r5,optimizedtruetree,-47111.0286,290,94802.0572,263582.0572,95780.8879,0,271.8698424876,409.3338844529001
PF01909,poisson,inferredtree,-27951.8649,237,56377.7298,169189.7298,57099.0216,152,46.875914889,87.95703989890004
PF01909,r1,inferredtree,-25906.0477,257,52326.0953,184938.0953,53108.2556,0,0.0,82.23240455889992
PF01909,r2,inferredtree,-26714.4623,258,53944.9245,187588.9245,54730.1282,136,86.42406726459993,141.63278228470014
PF01909,r3,inferredtree,-27608.8436,238,55693.6872,169457.6872,56418.0224,156,106.66103098089992,161.30043690120002
PF01909,r4,inferredtree,-28366.9317,237,57207.8634,170019.8634,57929.1551,162,206.11199296390012,261.36061283639987
PF01909,r5,inferredtree,-29182.7703,238,58841.5406,172605.5406,59565.8758,168,294.36382679420007,345.7245191269002
PF01909,poisson,optimizedtruetree,-28095.0261,237,56664.0523,169476.0523,57385.3440,0,22.627857775699997,91.85580893299998
PF01909,r1,optimizedtruetree,-25906.0490,257,52326.0980,184938.0980,53108.2582,0,0.0,82.12398730049998
PF01909,r2,optimizedtruetree,-26771.1172,258,54058.2345,187702.2345,54843.4382,0,61.24581398470001,138.43985931199998
PF01909,r3,optimizedtruetree,-27713.7174,238,55903.4348,169667.4348,56627.7700,0,85.03832296140004,161.8368909150999
PF01909,r4,optimizedtruetree,-28560.0109,237,57594.0217,170406.0217,58315.3135,0,191.04397786419997,269.6648771211
PF01909,r5,optimizedtruetree,-29388.7542,238,59253.5083,173017.5083,59977.8435,0,281.2937875017001,361.14931496279985
PF01966,poisson,inferredtree,-41078.7603,317,82791.5206,284403.5206,83862.9480,146,87.6076304721,100.4974063004
PF01966,r1,inferredtree,-38258.3729,319,77154.7458,281314.7458,78232.9331,0,0.0,167.55413143470003
PF01966,r2,inferredtree,-39494.1700,336,79660.3400,306124.3400,80795.9855,142,60.49217932550001,143.14319713859996
PF01966,r3,inferredtree,-40862.7875,318,82361.5750,285245.5750,83436.3824,142,61.14549312829998,172.7569412062
PF01966,r4,inferredtree,-42181.9137,318,84999.8274,287883.8274,86074.6348,158,70.48245113530014,188.4247411327998
PF01966,r5,inferredtree,-43506.3064,317,87646.6127,289258.6127,88718.0402,174,202.90911507549987,328.19518869220013
PF01966,poisson,optimizedtruetree,-41175.1802,317,82984.3605,284596.3605,84055.7879,0,68.7819617953,101.7241927471999
PF01966,r1,optimizedtruetree,-38258.3749,319,77154.7498,281314.7498,78232.9371,0,0.0,167.95584486029992
PF01966,r2,optimizedtruetree,-39539.2432,336,79750.4863,306214.4863,80886.1318,0,29.62868824140002,143.4722226609
PF01966,r3,optimizedtruetree,-40936.1396,318,82508.2791,285392.2791,83583.0865,0,28.708249704899984,167.71925982259992
PF01966,r4,optimizedtruetree,-42280.5486,318,85197.0972,288081.0972,86271.9045,0,32.317647749500004,188.01532538479987
PF01966,r5,optimizedtruetree,-43647.0801,317,87928.1602,289540.1602,88999.5876,0,169.65187870559998,331.2536829757001
PF02086,poisson,inferredtree,-15605.2353,49,31308.4706,31326.6862,31492.9650,18,11.912841719599998,17.7877971803
PF02086,r1,inferredtree,-14513.0307,51,29128.0615,29147.9266,29320.0862,0,0.0,26.7808150231
PF02086,r2,inferredtree,-14869.9297,68,29875.8593,29913.3953,30131.8923,6,6.536623331000001,24.919295061299998
PF02086,r3,inferredtree,-15264.9791,68,30665.9582,30703.4942,30921.9912,16,14.404882469799995,36.5276669877
PF02086,r4,inferredtree,-15719.3261,49,31536.6523,31554.8679,31721.1466,18,12.2811517724,33.014310690500004
PF02086,r5,inferredtree,-16113.8996,49,32325.7992,32344.0149,32510.2936,22,30.89506930979999,52.903399137499996
PF02086,poisson,optimizedtruetree,-15612.9065,49,31323.8130,31342.0287,31508.3074,0,9.2409898468,17.932316684400007
PF02086,r1,optimizedtruetree,-14513.0302,51,29128.0604,29147.9256,29320.0852,0,0.0,26.807896884199998
PF02086,r2,optimizedtruetree,-14873.5340,68,29883.0680,29920.6040,30139.1010,0,3.3182408360999998,25.034484630899996
PF02086,r3,optimizedtruetree,-15275.5040,68,30687.0079,30724.5439,30943.0409,0,10.900824038600003,36.82332547100001
PF02086,r4,optimizedtruetree,-15728.9603,49,31555.9206,31574.1362,31740.4149,0,8.280713613200003,33.0572473594
PF02086,r5,optimizedtruetree,-16131.2979,49,32360.5958,32378.8115,32545.0902,0,26.726945481500003,52.809509605500004
PF02142,poisson,inferredtree,-24676.3612,305,49962.7223,236622.7223,50848.8311,146,33.56300502729999,55.10580053989998
PF02142,r1,inferredtree,-21514.7817,307,43643.5634,232755.5634,44535.4827,0,0.0,75.32982047980003
PF02142,r2,inferredtree,-22587.6792,306,45787.3585,233671.3585,46676.3725,104,23.567630404500004,84.98217780450004
PF02142,r3,inferredtree,-23649.3518,325,47948.7035,259848.7035,48892.9178,120,21.911129444900002,75.8191147613
PF02142,r4,inferredtree,-24644.6313,324,49937.2626,260537.2626,50878.5716,118,38.663465099999975,101.31992321139997
PF02142,r5,inferredtree,-25842.4268,305,52294.8536,238954.8536,53180.9624,162,51.70707290030002,105.99204451750003
PF02142,poisson,optimizedtruetree,-24832.4369,305,50274.8737,236934.8737,51160.9825,0,20.975657637799998,56.56342125499997
PF02142,r1,optimizedtruetree,-21514.7817,307,43643.5634,232755.5634,44535.4828,0,0.0,75.33493061199995
PF02142,r2,optimizedtruetree,-22629.0435,306,45870.0869,233754.0869,46759.1010,0,11.446716095900008,84.82996347950002
PF02142,r3,optimizedtruetree,-23726.1914,325,48102.3828,260002.3828,49046.5971,0,9.551292372399995,76.69497558540002
PF02142,r4,optimizedtruetree,-24740.5226,324,50129.0453,260729.0453,51070.3543,0,29.53412672460001,102.97732970999998
PF02142,r5,optimizedtruetree,-26002.8441,305,52615.6882,239275.6882,53501.7970,0,32.871715611700004,106.35331204050006
PF02210,poisson,inferredtree,-67543.7827,467,136021.5653,573133.5653,137707.1887,228,123.92650311150001,148.90485113649999
PF02210,r1,inferredtree,-60774.8502,487,122523.7004,597835.7004,124281.5132,0,0.0,236.66350204100004
PF02210,r2,inferredtree,-62415.8289,488,125807.6579,603071.6579,127569.0801,202,126.94848466649995,308.13311586810005
PF02210,r3,inferredtree,-64220.9095,468,129377.8190,568361.8190,131067.0518,190,76.9126004838,245.86681478999995
PF02210,r4,inferredtree,-65672.0830,467,132278.1659,569390.1659,133963.7893,220,128.93335373209987,310.57594109009995
PF02210,r5,inferredtree,-67299.5937,468,135535.1875,574519.1875,137224.4203,218,180.39006550130023,363.7327298684996
PF02210,poisson,optimizedtruetree,-67812.5635,467,136559.1270,573671.1270,138244.7503,0,89.27526708700005,153.29342501310006
PF02210,r1,optimizedtruetree,-60774.8593,487,122523.7186,597835.7186,124281.5314,0,0.0,237.94282707050002
PF02210,r2,optimizedtruetree,-62554.4707,488,126084.9415,603348.9415,127846.3637,0,95.41771260630003,316.8498313298004
PF02210,r3,optimizedtruetree,-64395.8585,468,129727.7170,568711.7170,131416.9498,0,38.19029379610003,248.92634755339986
PF02210,r4,optimizedtruetree,-65919.8468,467,132773.6935,569885.6935,134459.3168,0,93.16771708290005,316.18883049900023
PF02210,r5,optimizedtruetree,-67568.8528,468,136073.7056,575057.7056,137762.9384,0,147.95850466179985,372.13861998209984
PF02225,poisson,inferredtree,-30322.6217,277,61199.2434,215211.2434,62035.0299,126,40.977224917999976,85.45418481289998
PF02225,r1,inferredtree,-27790.3291,278,56136.6582,211260.6582,56975.4620,0,0.0,102.37263000269995
PF02225,r2,inferredtree,-28570.8470,297,57735.6939,234747.6939,58631.8261,100,32.18199562699999,112.82223286349996
PF02225,r3,inferredtree,-29452.8902,279,59463.7804,215703.7804,60305.6015,106,71.79699971790001,155.25812695819994
PF02225,r4,inferredtree,-30430.5841,277,61415.1682,215427.1682,62250.9548,112,87.9721705431,169.8969990324001
PF02225,r5,inferredtree,-31228.0614,278,63012.1228,218136.1228,63850.9266,122,146.9973793977,227.4868927293999
PF02225,poisson,optimizedtruetree,-30379.6814,277,61313.3629,215325.3629,62149.1494,0,21.29933833309997,86.518268328
PF02225,r1,optimizedtruetree,-27790.3307,278,56136.6614,211260.6614,56975.4652,0,0.0,102.63605922190004
PF02225,r2,optimizedtruetree,-28615.7095,297,57825.4191,234837.4191,58721.5512,0,15.138924361099992,113.82273757660008
PF02225,r3,optimizedtruetree,-29491.5394,279,59541.0788,215781.0788,60382.8998,0,59.09080919519998,159.09217220570005
PF02225,r4,optimizedtruetree,-30523.8856,277,61601.7712,215613.7712,62437.5577,0,75.67766347010001,172.93045701219987
PF02225,r5,optimizedtruetree,-31333.2555,278,63222.5109,218346.5109,64061.3147,0,134.90775108900002,232.1743121543
PF02274,poisson,inferredtree,-23413.6773,59,46945.3547,46963.2787,47188.4522,14,23.640060893499996,19.4394523685
PF02274,r1,inferredtree,-21303.5587,61,42729.1175,42748.3643,42980.4556,0,0.0,41.527608492599974
PF02274,r2,inferredtree,-22035.0363,59,44188.0727,44205.9967,44431.1702,8,17.7352247577,24.96312923429999
PF02274,r3,inferredtree,-22771.6207,60,45663.2415,45681.8202,45910.4593,6,16.482505850400006,56.51060649140001
PF02274,r4,inferredtree,-23486.4682,60,47092.9364,47111.5151,47340.1542,6,13.770179641399999,29.140966628
PF02274,r5,inferredtree,-24157.5891,59,48433.1782,48451.1022,48676.2757,12,19.393598601100006,57.61863830330002
PF02274,poisson,optimizedtruetree,-23438.0315,59,46994.0629,47011.9870,47237.1605,0,21.967101260999996,19.6364485577
PF02274,r1,optimizedtruetree,-21303.5598,61,42729.1196,42748.3664,42980.4578,0,0.0,41.60354981870001
PF02274,r2,optimizedtruetree,-22041.8283,59,44201.6567,44219.5807,44444.7542,0,16.677608440300006,25.022314934000004
PF02274,r3,optimizedtruetree,-22772.8623,60,45665.7246,45684.3033,45912.9424,0,14.586825760399996,56.19037557909997
PF02274,r4,optimizedtruetree,-23497.1061,60,47114.2122,47132.7909,47361.4300,0,12.602005474100002,29.2878255664
PF02274,r5,optimizedtruetree,-24174.8153,59,48467.6307,48485.5547,48710.7282,0,18.387313889900003,58.4613596464
PF02349,poisson,inferredtree,-21965.2982,409,44748.5965,380128.5965,46059.0352,148,36.53076188689999,57.233290196700004
PF02349,r1,inferredtree,-19430.7694,429,39719.5388,408659.5388,41094.0577,0,0.0,71.28599261800001
PF02349,r2,inferredtree,-20416.0287,409,41650.0573,377030.0573,42960.4961,158,34.351024479499976,72.05807882090001
PF02349,r3,inferredtree,-21338.0962,411,43498.1924,382162.1924,44815.0391,154,33.7517742723,65.70666735930001
PF02349,r4,inferredtree,-22238.3273,411,45298.6547,383962.6547,46615.5014,176,44.58572731700006,82.96970792380006
PF02349,r5,inferredtree,-23202.9144,410,47225.8288,384245.8288,48539.4715,172,61.48716593609996,106.24580146629997
PF02349,poisson,optimizedtruetree,-22091.3743,409,45000.7485,380380.7485,46311.1873,0,20.006034159899983,58.93919152520001
PF02349,r1,optimizedtruetree,-19430.7704,429,39719.5408,408659.5408,41094.0597,0,0.0,71.16486159150007
PF02349,r2,optimizedtruetree,-20478.5162,409,41775.0324,377155.0324,43085.4711,0,12.004926754200003,73.91342486249997
PF02349,r3,optimizedtruetree,-21452.7114,411,43727.4229,382391.4229,45044.2696,0,13.582110987899998,66.55574588320002
PF02349,r4,optimizedtruetree,-22447.7544,411,45717.5088,384381.5088,47034.3556,0,22.478927553499997,84.42815562500003
PF02349,r5,optimizedtruetree,-23451.8722,410,47723.7444,384743.7444,49037.3872,0,41.71368288039999,109.21650760210005
PF02441,poisson,inferredtree,-10752.3668,79,21662.7336,21751.1252,21931.9001,32,22.511275543700002,21.39863721759999
PF02441,r1,inferredtree,-9762.6693,80,19685.3387,19776.6063,19957.9124,0,0.0,39.29870388969999
PF02441,r2,inferredtree,-10113.1472,79,20384.2944,20472.6860,20653.4609,16,14.904406249000003,25.62135062729999
PF02441,r3,inferredtree,-10438.5294,81,21039.0587,21133.2715,21315.0396,28,33.103093797700005,68.78855256480001
PF02441,r4,inferredtree,-10795.2042,80,21750.4085,21841.6761,22022.9822,26,13.134700684699997,28.94819705960001
PF02441,r5,inferredtree,-11117.3450,79,22392.6900,22481.0816,22661.8566,36,14.468084121600002,43.9086351209
PF02441,poisson,optimizedtruetree,-10794.8436,79,21747.6872,21836.0788,22016.8538,0,17.723832747300005,22.0032368197
PF02441,r1,optimizedtruetree,-9762.6692,80,19685.3383,19776.6059,19957.9120,0,0.0,39.27243485739999
PF02441,r2,optimizedtruetree,-10119.4265,79,20396.8530,20485.2446,20666.0195,0,13.6715257294,25.66789627560001
PF02441,r3,optimizedtruetree,-10451.9919,81,21065.9837,21160.1965,21341.9646,0,27.20251974750001,66.33819729430003
PF02441,r4,optimizedtruetree,-10811.3825,80,21782.7650,21874.0326,22055.3388,0,10.7021323986,29.0550783306
PF02441,r5,optimizedtruetree,-11152.0134,79,22462.0269,22550.4185,22731.1934,0,8.477751261900002,44.61930711309998
PF02470,poisson,inferredtree,-24018.8666,249,48535.7332,173035.7332,49377.3276,160,46.1380909027,76.52893314330004
PF02470,r1,inferredtree,-21127.1823,251,42756.3645,169260.3645,43604.7188,0,0.0,93.66830411460002
PF02470,r2,inferredtree,-21986.5256,249,44471.0511,168971.0511,45312.6456,102,27.668302036699995,92.65393115050003
PF02470,r3,inferredtree,-22795.6459,251,46093.2917,172597.2917,46941.6460,128,94.48106404119997,166.0942875439999
PF02470,r4,inferredtree,-23639.0962,249,47776.1923,172276.1923,48617.7867,130,68.7906923011,139.01328936149994
PF02470,r5,inferredtree,-24523.0346,249,49544.0691,174044.0691,50385.6636,134,111.55293845639999,184.70149940059994
PF02470,poisson,optimizedtruetree,-24094.7621,249,48687.5243,173187.5243,49529.1187,0,50.37988131709998,78.1736034369
PF02470,r1,optimizedtruetree,-21117.2519,251,42736.5037,169240.5037,43584.8580,0,0.0,127.57462172700001
PF02470,r2,optimizedtruetree,-22003.1362,249,44504.2724,169004.2724,45345.8669,0,35.4571133449,92.93877049069997
PF02470,r3,optimizedtruetree,-22872.9446,251,46247.8892,172751.8892,47096.2435,0,76.99485832629999,198.93704818910015
PF02470,r4,optimizedtruetree,-23747.9344,249,47993.8688,172493.8688,48835.4632,0,28.06777964599998,139.80672501059993
PF02470,r5,optimizedtruetree,-24648.0476,249,49794.0951,174294.0951,50635.6896,0,68.99161729709998,187.72735536790006
PF02525,poisson,inferredtree,-17727.5517,81,35617.1034,35697.6125,35901.3638,28,19.8391392138,24.346698854299994
PF02525,r1,inferredtree,-16252.8616,82,32669.7232,32752.7232,32957.4930,0,0.0,40.82191635210001
PF02525,r2,inferredtree,-16808.5360,82,33781.0720,33864.0720,34068.8418,8,10.483599597700003,31.6153803406
PF02525,r3,inferredtree,-17363.7183,100,34927.4365,35065.7927,35278.3753,18,8.485537099699995,42.92913031199999
PF02525,r4,inferredtree,-18027.7873,81,36217.5746,36298.0837,36501.8351,12,8.245141728999998,37.0309917483
PF02525,r5,inferredtree,-18605.9898,82,37375.9796,37458.9796,37663.7495,22,33.0889522354,69.74862955450001
PF02525,poisson,optimizedtruetree,-17743.8657,81,35649.7314,35730.2405,35933.9919,0,16.446777234300004,24.637980486900002
PF02525,r1,optimizedtruetree,-16252.8621,82,32669.7243,32752.7243,32957.4941,0,0.0,40.9219023724
PF02525,r2,optimizedtruetree,-16811.9036,82,33787.8071,33870.8071,34075.5770,0,9.489951689100003,31.681321327300008
PF02525,r3,optimizedtruetree,-17380.0878,100,34960.1755,35098.5317,35311.1144,0,6.220382476899999,43.15109023469998
PF02525,r4,optimizedtruetree,-18038.0853,81,36238.1705,36318.6796,36522.4310,0,6.25965157,37.31924061939999
PF02525,r5,optimizedtruetree,-18633.4319,82,37430.8639,37513.8639,37718.6337,0,30.090624457499995,69.96914667329999
PF02588,poisson,inferredtree,-23321.6130,271,47185.2260,194609.2260,47986.2552,140,83.01975274129998,68.3223356265
PF02588,r1,inferredtree,-19804.8959,291,40191.7918,210135.7918,41051.9375,0,0.0,132.43875889340003
PF02588,r2,inferredtree,-20378.8198,292,41341.6395,212453.6395,42204.7410,82,60.0122476109,168.55926519369987
PF02588,r3,inferredtree,-20997.8733,271,42537.7467,189961.7467,43338.7758,104,65.73747754570005,82.91460763309999
PF02588,r4,inferredtree,-21382.1367,272,43308.2734,191820.2734,44112.2583,106,55.02357691329999,132.3252932793
PF02588,r5,inferredtree,-22110.7190,272,44765.4381,193277.4381,45569.4230,120,59.863215775600054,99.62168962740004
PF02588,poisson,optimizedtruetree,-23478.8224,271,47499.6447,194923.6447,48300.6739,0,63.85970121019998,70.49689368500002
PF02588,r1,optimizedtruetree,-19804.8985,291,40191.7971,210135.7971,41051.9428,0,0.0,132.6838828798
PF02588,r2,optimizedtruetree,-20395.2008,292,41374.4016,212486.4016,42237.5031,0,41.35847022379996,171.21106845100002
PF02588,r3,optimizedtruetree,-21047.5531,271,42637.1061,190061.1061,43438.1352,0,49.9164942206,84.31234164460005
PF02588,r4,optimizedtruetree,-21431.1712,272,43406.3424,191918.3424,44210.3274,0,27.9466984456,133.99007401499998
PF02588,r5,optimizedtruetree,-22199.5342,272,44943.0683,193455.0683,45747.0533,0,37.079112349399985,101.78487120759995
PF02627,poisson,inferredtree,-35646.2384,435,72162.4769,451482.4769,73312.7869,244,63.61375172940004,108.10717206300008
PF02627,r1,inferredtree,-32027.9284,455,64965.8567,479925.8567,66169.0546,0,0.0,137.93347638880002
PF02627,r2,inferredtree,-33213.6787,435,67297.3574,446617.3574,68447.6674,198,46.72170735460002,128.36894409240006
PF02627,r3,inferredtree,-34358.5435,436,69589.0869,450653.0869,70742.0414,180,81.00292217300002,192.2130181108002
PF02627,r4,inferredtree,-35467.8678,437,71809.7355,454621.7355,72965.3344,204,184.2847787041002,291.6386434003003
PF02627,r5,inferredtree,-36607.4402,436,74086.8804,455150.8804,75239.8348,208,154.7662737082001,261.2971031394
PF02627,poisson,optimizedtruetree,-35808.5318,435,72487.0636,451807.0636,73637.3736,0,37.0511601855,109.64536763269997
PF02627,r1,optimizedtruetree,-32027.9284,455,64965.8568,479925.8568,66169.0547,0,0.0,137.9445539214
PF02627,r2,optimizedtruetree,-33291.6632,435,67453.3264,446773.3264,68603.6365,0,19.360937167099994,127.96256392729997
PF02627,r3,optimizedtruetree,-34442.5655,436,69757.1311,450821.1311,70910.0855,0,49.90044004949997,183.61961165810004
PF02627,r4,optimizedtruetree,-35577.0361,437,72028.0722,454840.0722,73183.6710,0,169.0626194496,304.01236883660005
PF02627,r5,optimizedtruetree,-36798.9238,436,74469.8475,455533.8475,75622.8019,0,127.80637360640002,262.8364180817999
PF02674,poisson,inferredtree,-7950.1632,37,15974.3264,15994.7032,16091.6343,16,20.5845509367,15.683950877800003
PF02674,r1,inferredtree,-7037.6502,57,14189.3004,14245.3343,14370.0179,0,0.0,33.408205853700004
PF02674,r2,inferredtree,-7230.4373,38,14536.8745,14558.5096,14657.3529,10,28.3031573492,57.416057692900004
PF02674,r3,inferredtree,-7376.2509,37,14826.5018,14846.8786,14943.8097,12,12.011294606299998,26.957975719400004
PF02674,r4,inferredtree,-7520.9390,38,15117.8779,15139.5129,15238.3563,12,19.628966338199998,46.012021842500005
PF02674,r5,inferredtree,-7684.2649,37,15442.5297,15462.9065,15559.8376,6,10.939971809100003,25.211514712799996
PF02674,poisson,optimizedtruetree,-7964.6111,37,16003.2221,16023.5989,16120.5300,0,17.3843254402,16.142020009599992
PF02674,r1,optimizedtruetree,-7037.6500,57,14189.3000,14245.3339,14370.0176,0,0.0,33.47553725539999
PF02674,r2,optimizedtruetree,-7232.4919,38,14540.9839,14562.6189,14661.4623,0,24.604348620800003,56.29779813879999
PF02674,r3,optimizedtruetree,-7380.0602,37,14834.1205,14854.4973,14951.4284,0,7.844195539199999,26.76328363760001
PF02674,r4,optimizedtruetree,-7527.7001,38,15131.4002,15153.0353,15251.8786,0,13.284886316400003,45.5800411248
PF02674,r5,optimizedtruetree,-7693.0253,37,15460.0506,15480.4274,15577.3585,0,8.423295249400002,25.643796650800002
PF02698,poisson,inferredtree,-40768.4330,249,82034.8659,84930.2148,82951.2289,96,50.76258477619992,68.76867010930005
PF02698,r1,inferredtree,-36900.2418,251,74302.4836,77387.9471,75226.2070,0,0.0,106.93424866989999
PF02698,r2,inferredtree,-38253.6714,269,77045.3428,83360.9949,78035.3092,84,35.01874840279999,89.57748153090002
PF02698,r3,inferredtree,-39666.4778,269,79870.9555,86186.6077,80860.9220,86,33.65855162739999,107.67151140109999
PF02698,r4,inferredtree,-41167.1851,250,82834.3702,85822.4654,83754.4133,78,33.4065439435,97.08567676220002
PF02698,r5,inferredtree,-42617.7896,249,85733.5793,88628.9281,86649.9422,108,101.13312941669996,185.1280536754
PF02698,poisson,optimizedtruetree,-40842.7180,249,82183.4361,85078.7849,83099.7991,0,39.50428244630002,69.57306968430005
PF02698,r1,optimizedtruetree,-36900.2422,251,74302.4843,77387.9478,75226.2077,0,0.0,106.968414984
PF02698,r2,optimizedtruetree,-38297.2210,269,77132.4419,83448.0941,78122.4083,0,19.312744672699992,90.35753282809999
PF02698,r3,optimizedtruetree,-39746.9228,269,80031.8457,86347.4979,81021.8121,0,16.054148270300004,109.22016615369989
PF02698,r4,optimizedtruetree,-41245.4707,250,82990.9415,85979.0367,83910.9846,0,19.915818048199988,97.45800215640001
PF02698,r5,optimizedtruetree,-42744.1369,249,85986.2738,88881.6226,86902.6368,0,84.5356255243,188.86970588089997
PF02734,poisson,inferredtree,-22685.4623,179,45728.9245,46705.2882,46356.3789,40,22.371849871500004,30.166946203500007
PF02734,r1,inferredtree,-19613.0156,181,39588.0313,40617.4688,40222.4963,0,0.0,48.751247100799986
PF02734,r2,inferredtree,-20560.3995,180,41480.7991,42483.2606,42111.7588,36,17.460836794699993,36.35455038370002
PF02734,r3,inferredtree,-21496.1900,180,43352.3800,44354.8416,43983.3397,46,15.716373005300005,40.3724839377
PF02734,r4,inferredtree,-22460.3423,179,45278.6847,46255.0483,45906.1390,52,14.561673349200001,44.21483708380002
PF02734,r5,inferredtree,-23387.1808,179,47132.3616,48108.7253,47759.8160,60,22.76483771750002,61.178965029900006
PF02734,poisson,optimizedtruetree,-22740.1503,179,45838.3006,46814.6642,46465.7549,0,19.029184499200003,30.49503076940001
PF02734,r1,optimizedtruetree,-19613.0161,181,39588.0322,40617.4697,40222.4972,0,0.0,48.754103464600014
PF02734,r2,optimizedtruetree,-20587.3165,180,41534.6331,42537.0946,42165.5927,0,12.9271224437,36.32357991049998
PF02734,r3,optimizedtruetree,-21539.0864,180,43438.1727,44440.6343,44069.1324,0,9.585356938400002,40.70652412699999
PF02734,r4,optimizedtruetree,-22511.6184,179,45381.2368,46357.6004,46008.6911,0,7.555632383400001,44.08176471739999
PF02734,r5,optimizedtruetree,-23453.8312,179,47265.6625,48242.0261,47893.1168,0,15.527711003000004,62.106260595999956
PF02769,poisson,inferredtree,-51903.9033,331,104469.8066,324253.8066,105624.6450,124,42.19480732970001,85.97367424630002
PF02769,r1,inferredtree,-46521.5278,332,93707.0556,314819.0556,94865.3829,0,0.0,107.13922200119995
PF02769,r2,inferredtree,-48425.8639,332,97515.7279,318627.7279,98674.0552,64,25.010661065000022,107.59486959159997
PF02769,r3,inferredtree,-50289.2597,333,101244.5195,323688.5195,102406.3357,76,73.9470988567,172.34701224650016
PF02769,r4,inferredtree,-52204.2847,332,105072.5694,326184.5694,106230.8967,112,47.226648300099995,134.4589865187
PF02769,r5,inferredtree,-54135.2291,332,108934.4583,330046.4583,110092.7856,140,151.4491245166001,238.1668937118
PF02769,poisson,optimizedtruetree,-52008.9113,331,104679.8226,324463.8226,105834.6610,0,27.925191269900008,86.9759912066
PF02769,r1,optimizedtruetree,-46521.5277,332,93707.0555,314819.0555,94865.3828,0,0.0,107.1378388039
PF02769,r2,optimizedtruetree,-48468.3929,332,97600.7858,318712.7858,98759.1131,0,13.447001256000013,108.27060777429996
PF02769,r3,optimizedtruetree,-50330.8036,333,101327.6073,323771.6073,102489.4235,0,63.839972741800025,170.12046766310013
PF02769,r4,optimizedtruetree,-52292.3816,332,105248.7631,326360.7631,106407.0905,0,30.414375643199964,135.09093780149988
PF02769,r5,optimizedtruetree,-54310.0175,332,109284.0351,330396.0351,110442.3624,0,136.58192059379996,241.62435115090008
PF02779,poisson,inferredtree,-32887.8973,227,66229.7947,71677.7947,67026.4258,90,26.969500463900005,40.138628662200006
PF02779,r1,inferredtree,-29337.0420,247,59168.0840,181680.0840,60034.9029,0,0.0,59.6764919539
PF02779,r2,inferredtree,-30605.9461,227,61665.8922,67113.8922,62462.5233,56,16.2443670066,48.753189255700015
PF02779,r3,inferredtree,-31652.8991,227,63759.7981,69207.7981,64556.4293,78,18.7627387241,65.05739269359998
PF02779,r4,inferredtree,-32926.2699,227,66306.5398,71754.5398,67103.1709,84,19.658265917800016,64.35287796449998
PF02779,r5,inferredtree,-34009.2308,228,68474.4616,74275.7949,69274.6021,74,16.613889727899995,52.7506640252
PF02779,poisson,optimizedtruetree,-32965.3237,227,66384.6475,71832.6475,67181.2786,0,19.4297486564,40.832732956099996
PF02779,r1,optimizedtruetree,-29337.0407,247,59168.0815,181680.0815,60034.9004,0,0.0,59.75523272189998
PF02779,r2,optimizedtruetree,-30611.8876,227,61677.7753,67125.7753,62474.4064,0,11.4557904496,48.60755050570002
PF02779,r3,optimizedtruetree,-31697.9960,227,63849.9919,69297.9919,64646.6231,0,8.693039403700002,65.99414447459998
PF02779,r4,optimizedtruetree,-32969.0146,227,66392.0292,71840.0292,67188.6604,0,7.790530639500003,64.3025704538
PF02779,r5,optimizedtruetree,-34068.8683,228,68593.7366,74395.0699,69393.8771,0,10.153065073700004,52.90579844740001
PF02789,poisson,inferredtree,-28053.8267,203,56513.6535,139337.6535,57160.6928,106,48.955116382999954,63.88672479310001
PF02789,r1,inferredtree,-25197.4748,223,50840.9496,150744.9496,51551.7366,0,0.0,98.78865843789998
PF02789,r2,inferredtree,-25883.5892,222,52211.1783,151223.1783,52918.7780,62,24.12635538969999,97.770296999
PF02789,r3,inferredtree,-26512.7359,224,53473.4719,154273.4719,54187.4463,74,40.129840112800025,121.19178825809998
PF02789,r4,inferredtree,-27156.5956,205,54723.1911,139183.1911,55376.6052,70,28.406204485099998,106.02824293100001
PF02789,r5,inferredtree,-27936.2823,204,56280.5647,139920.5647,56930.7914,92,107.04717241249995,187.54094104399982
PF02789,poisson,optimizedtruetree,-28183.6406,203,56773.2811,139597.2811,57420.3204,0,35.58067868669998,65.4275377237
PF02789,r1,optimizedtruetree,-25197.4752,223,50840.9503,150744.9503,51551.7373,0,0.0,98.84685702100005
PF02789,r2,optimizedtruetree,-25892.1741,222,52228.3482,151240.3482,52935.9479,0,10.1420471723,97.92340837869996
PF02789,r3,optimizedtruetree,-26558.2740,224,53564.5480,154364.5480,54278.5224,0,28.399055039999993,123.71014165359993
PF02789,r4,optimizedtruetree,-27215.0907,205,54840.1814,139300.1814,55493.5955,0,17.81276694789999,107.96902950889995
PF02789,r5,optimizedtruetree,-28031.7577,204,56471.5154,140111.5154,57121.7421,0,96.38528994460003,191.52655957820008
PF02801,poisson,inferredtree,-41164.8614,337,83003.7227,310815.7227,84123.5771,170,36.16950150690002,56.43932604059998
PF02801,r1,inferredtree,-36073.7951,339,72825.5901,303345.5901,73952.0905,0,0.0,80.16483671970002
PF02801,r2,inferredtree,-37753.8244,357,76221.6489,331833.6489,77407.9634,138,25.04977004400001,68.08009728569998
