name,model,boot,in_true
PF07859,m2,72,TRUE
PF07859,m2,59,FALSE
PF07859,m2,94,FALSE
PF07859,m2,93,FALSE
PF07859,m2,100,TRUE
PF07859,m2,98,FALSE
PF07859,m2,95,TRUE
PF07859,m2,98,TRUE
PF07859,m2,98,FALSE
PF07859,m2,32,FALSE
PF07859,m2,100,TRUE
PF07859,m2,92,TRUE
PF07859,m2,36,FALSE
PF07859,m2,51,FALSE
PF07859,m2,56,FALSE
PF07859,m2,100,TRUE
PF07859,m2,99,TRUE
PF07859,m3,98,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,83,TRUE
PF07859,m3,98,TRUE
PF07859,m3,91,TRUE
PF07859,m3,93,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,83,FALSE
PF07859,m3,86,FALSE
PF07859,m3,82,FALSE
PF07859,m3,90,TRUE
PF07859,m3,83,FALSE
PF07859,m3,70,TRUE
PF07859,m3,100,TRUE
PF07859,m3,96,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,72,FALSE
PF07859,m3,66,FALSE
PF07859,m3,55,FALSE
PF07859,m3,65,TRUE
PF07859,m3,50,FALSE
PF07859,m3,80,FALSE
PF07859,m3,85,FALSE
PF07859,m3,99,TRUE
PF07859,m3,73,FALSE
PF07859,m3,91,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,64,FALSE
PF07859,m3,63,FALSE
PF07859,m3,49,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,59,FALSE
PF07859,m3,64,TRUE
PF07859,m3,60,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,72,FALSE
PF07859,m3,100,TRUE
PF07859,m3,91,TRUE
PF07859,m3,78,FALSE
PF07859,m3,88,TRUE
PF07859,m3,74,FALSE
PF07859,m3,67,FALSE
PF07859,m3,67,FALSE
PF07859,m3,87,FALSE
PF07859,m3,100,TRUE
PF07859,m3,61,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,73,FALSE
PF07859,m3,96,TRUE
PF07859,m3,100,TRUE
PF07859,m3,96,TRUE
PF07859,m3,82,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,72,FALSE
PF07859,m3,99,TRUE
PF07859,m3,100,TRUE
PF07859,m3,84,FALSE
PF07859,m3,100,TRUE
PF07859,m3,88,TRUE
PF07859,m3,95,FALSE
PF07859,m3,100,TRUE
PF07859,m3,34,FALSE
PF07859,m3,100,TRUE
PF07859,m3,98,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,93,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,86,TRUE
PF07859,m3,93,TRUE
PF07859,m3,100,TRUE
PF07859,m3,90,TRUE
PF07859,m3,77,FALSE
PF07859,m3,65,FALSE
PF07859,m3,100,TRUE
PF07859,m3,99,TRUE
PF07859,m3,89,FALSE
PF07859,m3,65,FALSE
PF07859,m3,59,FALSE
PF07859,m3,59,FALSE
PF07859,m3,27,FALSE
PF07859,m3,100,TRUE
PF07859,m3,89,TRUE
PF07859,m3,50,FALSE
PF07859,m3,50,FALSE
PF07859,m3,54,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,98,TRUE
PF07859,m3,100,TRUE
PF07859,m3,99,TRUE
PF07859,m3,99,TRUE
PF07859,m3,98,TRUE
PF07859,m3,98,TRUE
PF07859,m3,99,TRUE
PF07859,m3,94,FALSE
PF07859,m3,100,TRUE
PF07859,m3,90,FALSE
PF07859,m3,88,FALSE
PF07859,m3,87,FALSE
PF07859,m3,86,FALSE
PF07859,m3,60,FALSE
PF07859,m3,87,FALSE
PF07859,m3,95,TRUE
PF07859,m3,85,FALSE
PF07859,m3,100,TRUE
PF07859,m3,81,FALSE
PF07859,m3,99,TRUE
PF07859,m3,99,TRUE
PF07859,m3,88,FALSE
PF07859,m3,100,TRUE
PF07859,m3,100,TRUE
PF07859,m3,98,TRUE
PF07859,m3,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,83,TRUE
PF07859,m1,89,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,73,TRUE
PF07859,m1,70,TRUE
PF07859,m1,71,TRUE
PF07859,m1,39,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,99,TRUE
PF07859,m1,100,TRUE
PF07859,m1,89,TRUE
PF07859,m1,76,TRUE
PF07859,m1,66,TRUE
PF07859,m1,56,TRUE
PF07859,m1,82,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,85,TRUE
PF07859,m1,55,TRUE
PF07859,m1,49,TRUE
PF07859,m1,76,TRUE
PF07859,m1,99,TRUE
PF07859,m1,100,TRUE
PF07859,m1,60,TRUE
PF07859,m1,53,TRUE
PF07859,m1,85,TRUE
PF07859,m1,99,TRUE
PF07859,m1,85,TRUE
PF07859,m1,90,TRUE
PF07859,m1,81,TRUE
PF07859,m1,100,TRUE
PF07859,m1,89,TRUE
PF07859,m1,91,TRUE
PF07859,m1,61,TRUE
PF07859,m1,59,TRUE
PF07859,m1,41,TRUE
PF07859,m1,55,TRUE
PF07859,m1,97,TRUE
PF07859,m1,68,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,57,TRUE
PF07859,m1,99,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,99,TRUE
PF07859,m1,56,TRUE
PF07859,m1,100,TRUE
PF07859,m1,61,TRUE
PF07859,m1,100,TRUE
PF07859,m1,99,TRUE
PF07859,m1,66,TRUE
PF07859,m1,27,TRUE
PF07859,m1,41,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,96,TRUE
PF07859,m1,52,TRUE
PF07859,m1,60,TRUE
PF07859,m1,23,TRUE
PF07859,m1,100,TRUE
PF07859,m1,66,TRUE
PF07859,m1,79,TRUE
PF07859,m1,99,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,85,TRUE
PF07859,m1,70,TRUE
PF07859,m1,100,TRUE
PF07859,m1,94,TRUE
PF07859,m1,72,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,59,TRUE
PF07859,m1,58,TRUE
PF07859,m1,92,TRUE
PF07859,m1,85,TRUE
PF07859,m1,100,TRUE
PF07859,m1,40,TRUE
PF07859,m1,99,TRUE
PF07859,m1,90,TRUE
PF07859,m1,100,TRUE
PF07859,m1,97,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,96,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,83,TRUE
PF07859,m1,94,TRUE
PF07859,m1,100,TRUE
PF07859,m1,78,TRUE
PF07859,m1,78,TRUE
PF07859,m1,65,TRUE
PF07859,m1,59,TRUE
PF07859,m1,64,TRUE
PF07859,m1,56,TRUE
PF07859,m1,99,TRUE
PF07859,m1,100,TRUE
PF07859,m1,100,TRUE
PF07859,m1,76,TRUE
PF07859,m1,37,TRUE
PF07859,m1,63,TRUE
PF07859,m1,49,TRUE
PF07859,m1,59,TRUE
PF07859,m1,100,TRUE
PF07859,m1,55,TRUE
PF07859,m1,100,TRUE
PF07859,m1,60,TRUE
PF07859,m1,62,TRUE
PF07859,m1,93,TRUE
PF07859,m1,100,TRUE
PF07859,m1,85,TRUE
PF07859,m1,76,TRUE
PF07859,m1,69,TRUE
PF07859,m1,78,TRUE
PF07859,m1,100,TRUE
PF07859,m1,83,TRUE
PF07859,m1,98,TRUE
PF07859,m1,74,TRUE
PF03129,m2,100,TRUE
PF03129,m2,53,FALSE
PF03129,m2,53,FALSE
PF03129,m2,53,FALSE
PF03129,m2,82,TRUE
PF03129,m2,63,TRUE
PF03129,m2,57,FALSE
PF03129,m2,56,FALSE
PF03129,m2,57,TRUE
PF03129,m2,90,TRUE
PF03129,m2,100,TRUE
PF03129,m2,100,TRUE
PF03129,m2,88,TRUE
PF03129,m2,84,TRUE
PF03129,m2,88,TRUE
PF03129,m2,98,TRUE
PF03129,m2,98,TRUE
PF03129,m2,50,FALSE
PF03129,m2,50,TRUE
PF03129,m2,98,TRUE
PF03129,m2,98,TRUE
PF03129,m2,99,TRUE
PF03129,m2,98,TRUE
PF03129,m2,54,FALSE
PF03129,m2,86,TRUE
PF03129,m2,70,FALSE
PF03129,m2,54,FALSE
PF03129,m2,53,FALSE
PF03129,m2,93,TRUE
PF03129,m2,98,TRUE
PF03129,m2,71,TRUE
PF03129,m2,100,TRUE
PF03129,m2,93,TRUE
PF03129,m2,92,TRUE
PF03129,m2,90,TRUE
PF03129,m2,52,FALSE
PF03129,m2,86,TRUE
PF03129,m2,81,TRUE
PF03129,m2,56,FALSE
PF03129,m2,100,TRUE
PF03129,m2,100,TRUE
PF03129,m2,98,TRUE
PF03129,m2,85,FALSE
PF03129,m2,77,FALSE
PF03129,m2,91,FALSE
PF03129,m2,58,FALSE
PF03129,m2,47,FALSE
PF03129,m2,100,TRUE
PF03129,m2,53,TRUE
PF03129,m2,25,FALSE
PF03129,m2,81,TRUE
PF03129,m2,81,TRUE
PF03129,m2,100,TRUE
PF03129,m2,100,TRUE
PF03129,m2,100,TRUE
PF03129,m2,69,FALSE
PF03129,m2,61,FALSE
PF03129,m2,46,TRUE
PF03129,m2,86,TRUE
PF03129,m2,85,TRUE
PF03129,m2,93,TRUE
PF03129,m2,42,FALSE
PF03129,m2,100,TRUE
PF03129,m2,82,FALSE
PF03129,m2,61,FALSE
PF03129,m2,47,FALSE
PF03129,m2,99,TRUE
PF03129,m2,96,TRUE
PF03129,m2,81,TRUE
PF03129,m2,99,TRUE
PF03129,m2,100,TRUE
PF03129,m2,98,TRUE
PF03129,m2,100,TRUE
PF03129,m2,97,TRUE
PF03129,m2,64,TRUE
PF03129,m2,45,TRUE
PF03129,m2,64,FALSE
PF03129,m2,64,FALSE
PF03129,m2,100,TRUE
PF03129,m2,100,TRUE
PF03129,m2,69,FALSE
PF03129,m2,81,FALSE
PF03129,m2,98,TRUE
PF03129,m2,100,TRUE
PF03129,m2,100,TRUE
PF03129,m2,52,TRUE
PF03129,m2,74,TRUE
PF03129,m2,41,FALSE
PF03129,m2,97,FALSE
PF03129,m2,100,TRUE
PF03129,m2,84,TRUE
PF03129,m2,58,FALSE
PF03129,m2,57,FALSE
PF03129,m2,96,TRUE
PF03129,m2,93,TRUE
PF03129,m2,100,TRUE
PF03129,m2,99,TRUE
PF03129,m2,65,FALSE
PF03129,m2,83,TRUE
PF03129,m2,42,FALSE
PF03129,m2,98,TRUE
PF03129,m2,68,FALSE
PF03129,m2,59,FALSE
PF03129,m2,100,TRUE
PF03129,m2,100,TRUE
PF03129,m2,60,FALSE
PF03129,m2,100,TRUE
PF03129,GTR20,91,TRUE
PF03129,GTR20,91,TRUE
PF03129,GTR20,89,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,97,TRUE
PF03129,GTR20,45,FALSE
PF03129,GTR20,88,TRUE
PF03129,GTR20,79,TRUE
PF03129,GTR20,72,TRUE
PF03129,GTR20,88,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,97,TRUE
PF03129,GTR20,96,TRUE
PF03129,GTR20,98,TRUE
PF03129,GTR20,99,TRUE
PF03129,GTR20,99,TRUE
PF03129,GTR20,95,TRUE
PF03129,GTR20,95,TRUE
PF03129,GTR20,96,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,98,TRUE
PF03129,GTR20,98,TRUE
PF03129,GTR20,74,FALSE
PF03129,GTR20,99,TRUE
PF03129,GTR20,64,FALSE
PF03129,GTR20,50,FALSE
PF03129,GTR20,44,FALSE
PF03129,GTR20,66,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,94,TRUE
PF03129,GTR20,99,TRUE
PF03129,GTR20,98,TRUE
PF03129,GTR20,96,TRUE
PF03129,GTR20,80,TRUE
PF03129,GTR20,63,FALSE
PF03129,GTR20,95,TRUE
PF03129,GTR20,91,TRUE
PF03129,GTR20,67,FALSE
PF03129,GTR20,100,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,91,TRUE
PF03129,GTR20,72,FALSE
PF03129,GTR20,53,FALSE
PF03129,GTR20,84,FALSE
PF03129,GTR20,73,FALSE
PF03129,GTR20,100,TRUE
PF03129,GTR20,89,TRUE
PF03129,GTR20,94,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,99,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,97,FALSE
PF03129,GTR20,100,TRUE
PF03129,GTR20,95,FALSE
PF03129,GTR20,94,FALSE
PF03129,GTR20,94,FALSE
PF03129,GTR20,80,TRUE
PF03129,GTR20,73,FALSE
PF03129,GTR20,87,FALSE
PF03129,GTR20,59,FALSE
PF03129,GTR20,45,FALSE
PF03129,GTR20,100,TRUE
PF03129,GTR20,73,FALSE
PF03129,GTR20,63,FALSE
PF03129,GTR20,91,TRUE
PF03129,GTR20,98,FALSE
PF03129,GTR20,100,FALSE
PF03129,GTR20,100,TRUE
PF03129,GTR20,96,TRUE
PF03129,GTR20,99,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,99,TRUE
PF03129,GTR20,92,FALSE
PF03129,GTR20,69,FALSE
PF03129,GTR20,98,FALSE
PF03129,GTR20,92,FALSE
PF03129,GTR20,100,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,78,TRUE
PF03129,GTR20,73,FALSE
PF03129,GTR20,80,FALSE
PF03129,GTR20,91,FALSE
PF03129,GTR20,99,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,91,FALSE
PF03129,GTR20,97,FALSE
PF03129,GTR20,100,TRUE
PF03129,GTR20,70,TRUE
PF03129,GTR20,77,FALSE
PF03129,GTR20,74,TRUE
PF03129,GTR20,94,TRUE
PF03129,GTR20,90,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,99,TRUE
PF03129,GTR20,76,FALSE
PF03129,GTR20,88,TRUE
PF03129,GTR20,96,TRUE
PF03129,GTR20,93,TRUE
PF03129,GTR20,89,FALSE
PF03129,GTR20,46,TRUE
PF03129,GTR20,89,TRUE
PF03129,GTR20,100,TRUE
PF03129,GTR20,97,TRUE
PF03129,GTR20,100,TRUE
PF03129,m3,92,TRUE
PF03129,m3,92,TRUE
PF03129,m3,88,TRUE
PF03129,m3,100,TRUE
PF03129,m3,100,TRUE
PF03129,m3,100,TRUE
PF03129,m3,87,TRUE
PF03129,m3,87,TRUE
PF03129,m3,87,TRUE
PF03129,m3,100,TRUE
PF03129,m3,72,FALSE
PF03129,m3,86,FALSE
PF03129,m3,52,FALSE
PF03129,m3,53,TRUE
PF03129,m3,92,TRUE
PF03129,m3,90,TRUE
PF03129,m3,100,TRUE
PF03129,m3,100,TRUE
PF03129,m3,99,TRUE
PF03129,m3,85,TRUE
PF03129,m3,63,FALSE
PF03129,m3,100,TRUE
PF03129,m3,99,TRUE
PF03129,m3,93,TRUE
PF03129,m3,90,TRUE
PF03129,m3,57,FALSE
PF03129,m3,60,FALSE
PF03129,m3,72,FALSE
PF03129,m3,56,FALSE
PF03129,m3,99,TRUE
PF03129,m3,63,FALSE
PF03129,m3,99,TRUE
PF03129,m3,29,FALSE
PF03129,m3,88,FALSE
PF03129,m3,76,FALSE
PF03129,m3,71,FALSE
PF03129,m3,61,FALSE
PF03129,m3,57,FALSE
PF03129,m3,84,FALSE
PF03129,m3,84,TRUE
PF03129,m3,98,TRUE
PF03129,m3,98,TRUE
PF03129,m3,100,TRUE
PF03129,m3,96,TRUE
PF03129,m3,39,TRUE
PF03129,m3,59,FALSE
PF03129,m3,84,FALSE
PF03129,m3,54,FALSE
PF03129,m3,99,TRUE
PF03129,m3,99,TRUE
PF03129,m3,72,TRUE
PF03129,m3,72,TRUE
PF03129,m3,76,TRUE
PF03129,m3,100,TRUE
PF03129,m3,96,TRUE
PF03129,m3,52,TRUE
PF03129,m3,100,TRUE
PF03129,m3,66,FALSE
PF03129,m3,87,FALSE
PF03129,m3,76,FALSE
PF03129,m3,62,FALSE
PF03129,m3,72,TRUE
PF03129,m3,80,FALSE
PF03129,m3,99,TRUE
PF03129,m3,99,TRUE
PF03129,m3,97,TRUE
PF03129,m3,99,TRUE
PF03129,m3,98,TRUE
PF03129,m3,99,TRUE
PF03129,m3,99,TRUE
PF03129,m3,100,TRUE
PF03129,m3,75,FALSE
PF03129,m3,84,FALSE
PF03129,m3,100,TRUE
PF03129,m3,67,FALSE
PF03129,m3,66,FALSE
PF03129,m3,86,FALSE
PF03129,m3,72,FALSE
PF03129,m3,93,FALSE
PF03129,m3,92,FALSE
PF03129,m3,65,FALSE
PF03129,m3,95,TRUE
PF03129,m3,94,TRUE
PF03129,m3,66,FALSE
PF03129,m3,100,TRUE
PF03129,m3,100,TRUE
PF03129,m3,94,TRUE
PF03129,m3,82,FALSE
PF03129,m3,87,TRUE
PF03129,m3,98,TRUE
PF03129,m3,83,FALSE
PF03129,m3,99,TRUE
PF03129,m3,39,FALSE
PF03129,m3,100,TRUE
PF03129,m3,56,TRUE
PF03129,m3,100,TRUE
PF03129,m3,99,TRUE
PF03129,m3,94,FALSE
PF03129,m3,56,FALSE
PF03129,m3,86,FALSE
PF03129,m3,99,TRUE
PF03129,m3,97,TRUE
PF03129,m3,99,TRUE
PF03129,m3,84,TRUE
PF03129,m3,58,TRUE
PF03129,m3,53,FALSE
PF03129,m3,100,TRUE
PF03129,m1,81,TRUE
PF03129,m1,81,TRUE
PF03129,m1,79,TRUE
PF03129,m1,100,TRUE
PF03129,m1,92,TRUE
PF03129,m1,58,TRUE
PF03129,m1,91,TRUE
PF03129,m1,67,TRUE
PF03129,m1,53,TRUE
PF03129,m1,65,TRUE
PF03129,m1,100,TRUE
PF03129,m1,100,TRUE
PF03129,m1,96,TRUE
PF03129,m1,96,TRUE
PF03129,m1,97,TRUE
PF03129,m1,100,TRUE
PF03129,m1,99,TRUE
PF03129,m1,69,TRUE
PF03129,m1,78,TRUE
PF03129,m1,90,TRUE
PF03129,m1,99,TRUE
PF03129,m1,100,TRUE
PF03129,m1,98,TRUE
PF03129,m1,36,TRUE
PF03129,m1,99,TRUE
PF03129,m1,91,TRUE
PF03129,m1,71,TRUE
PF03129,m1,49,TRUE
PF03129,m1,79,TRUE
PF03129,m1,100,TRUE
PF03129,m1,100,TRUE
PF03129,m1,79,TRUE
PF03129,m1,84,TRUE
PF03129,m1,93,TRUE
PF03129,m1,92,TRUE
PF03129,m1,100,TRUE
PF03129,m1,100,TRUE
PF03129,m1,80,TRUE
PF03129,m1,64,TRUE
PF03129,m1,100,TRUE
PF03129,m1,77,TRUE
PF03129,m1,100,TRUE
PF03129,m1,98,TRUE
PF03129,m1,59,TRUE
PF03129,m1,57,TRUE
PF03129,m1,95,TRUE
PF03129,m1,97,TRUE
PF03129,m1,99,TRUE
PF03129,m1,99,TRUE
PF03129,m1,97,TRUE
PF03129,m1,76,TRUE
PF03129,m1,54,TRUE
PF03129,m1,73,TRUE
PF03129,m1,91,TRUE
PF03129,m1,80,TRUE
PF03129,m1,69,TRUE
PF03129,m1,59,TRUE
PF03129,m1,91,TRUE
PF03129,m1,82,TRUE
PF03129,m1,90,TRUE
PF03129,m1,71,TRUE
PF03129,m1,82,TRUE
PF03129,m1,100,TRUE
PF03129,m1,100,TRUE
PF03129,m1,94,TRUE
PF03129,m1,99,TRUE
PF03129,m1,100,TRUE
PF03129,m1,100,TRUE
PF03129,m1,83,TRUE
PF03129,m1,73,TRUE
PF03129,m1,84,TRUE
PF03129,m1,81,TRUE
PF03129,m1,100,TRUE
PF03129,m1,91,TRUE
PF03129,m1,94,TRUE
PF03129,m1,95,TRUE
PF03129,m1,98,TRUE
PF03129,m1,97,TRUE
PF03129,m1,100,TRUE
PF03129,m1,98,TRUE
PF03129,m1,94,TRUE
PF03129,m1,95,TRUE
PF03129,m1,90,TRUE
PF03129,m1,87,TRUE
PF03129,m1,88,TRUE
PF03129,m1,73,TRUE
PF03129,m1,90,TRUE
PF03129,m1,55,TRUE
PF03129,m1,100,TRUE
PF03129,m1,96,TRUE
PF03129,m1,90,TRUE
PF03129,m1,88,TRUE
PF03129,m1,59,TRUE
PF03129,m1,49,TRUE
PF03129,m1,93,TRUE
PF03129,m1,81,TRUE
PF03129,m1,63,TRUE
PF03129,m1,33,TRUE
PF03129,m1,100,TRUE
PF03129,m1,99,TRUE
PF03129,m1,94,TRUE
PF03129,m1,66,TRUE
PF03129,m1,88,TRUE
PF03129,m1,86,TRUE
PF03129,m1,100,TRUE
PF03129,m1,96,TRUE
PF03129,m1,100,TRUE
PF03129,m5,84,TRUE
PF03129,m5,96,TRUE
PF03129,m5,83,TRUE
PF03129,m5,100,TRUE
PF03129,m5,100,TRUE
PF03129,m5,98,TRUE
PF03129,m5,55,FALSE
PF03129,m5,54,FALSE
PF03129,m5,50,FALSE
PF03129,m5,100,TRUE
PF03129,m5,51,FALSE
PF03129,m5,79,FALSE
PF03129,m5,94,TRUE
PF03129,m5,91,FALSE
PF03129,m5,91,TRUE
PF03129,m5,56,FALSE
PF03129,m5,95,TRUE
PF03129,m5,86,FALSE
PF03129,m5,94,FALSE
PF03129,m5,99,TRUE
PF03129,m5,99,TRUE
PF03129,m5,100,TRUE
PF03129,m5,95,TRUE
PF03129,m5,95,TRUE
PF03129,m5,91,FALSE
PF03129,m5,81,FALSE
PF03129,m5,86,FALSE
PF03129,m5,54,FALSE
PF03129,m5,92,FALSE
PF03129,m5,100,TRUE
PF03129,m5,88,TRUE
PF03129,m5,52,FALSE
PF03129,m5,60,FALSE
PF03129,m5,99,TRUE
PF03129,m5,96,FALSE
PF03129,m5,96,TRUE
PF03129,m5,100,TRUE
PF03129,m5,85,FALSE
PF03129,m5,49,FALSE
PF03129,m5,78,FALSE
PF03129,m5,95,FALSE
PF03129,m5,86,FALSE
PF03129,m5,89,TRUE
PF03129,m5,87,TRUE
PF03129,m5,86,FALSE
PF03129,m5,81,FALSE
PF03129,m5,95,FALSE
PF03129,m5,100,TRUE
PF03129,m5,88,TRUE
PF03129,m5,69,FALSE
PF03129,m5,88,FALSE
PF03129,m5,89,FALSE
PF03129,m5,95,TRUE
PF03129,m5,100,TRUE
PF03129,m5,91,FALSE
PF03129,m5,43,FALSE
PF03129,m5,100,TRUE
PF03129,m5,85,TRUE
PF03129,m5,78,FALSE
PF03129,m5,71,FALSE
PF03129,m5,90,FALSE
PF03129,m5,46,FALSE
PF03129,m5,85,FALSE
PF03129,m5,77,FALSE
PF03129,m5,100,TRUE
PF03129,m5,97,TRUE
PF03129,m5,100,TRUE
PF03129,m5,98,TRUE
PF03129,m5,95,TRUE
PF03129,m5,99,TRUE
PF03129,m5,95,TRUE
PF03129,m5,88,TRUE
PF03129,m5,78,TRUE
PF03129,m5,70,TRUE
PF03129,m5,75,FALSE
PF03129,m5,46,FALSE
PF03129,m5,79,FALSE
PF03129,m5,82,FALSE
PF03129,m5,82,TRUE
PF03129,m5,100,TRUE
PF03129,m5,85,TRUE
PF03129,m5,55,FALSE
PF03129,m5,75,TRUE
PF03129,m5,96,TRUE
PF03129,m5,50,TRUE
PF03129,m5,100,TRUE
PF03129,m5,93,TRUE
PF03129,m5,37,FALSE
PF03129,m5,89,TRUE
PF03129,m5,100,TRUE
PF03129,m5,96,TRUE
PF03129,m5,98,FALSE
PF03129,m5,62,FALSE
PF03129,m5,81,TRUE
PF03129,m5,100,TRUE
PF03129,m5,98,TRUE
PF03129,m5,77,TRUE
PF03129,m5,57,FALSE
PF03129,m5,88,TRUE
PF03129,m5,88,TRUE
PF03129,m5,81,TRUE
PF03129,m5,87,FALSE
PF03129,m5,61,FALSE
PF03129,m5,100,TRUE
PF03129,m5,99,TRUE
PF03129,m5,88,FALSE
PF03129,m5,100,TRUE
PF03129,m4,96,TRUE
PF03129,m4,94,TRUE
PF03129,m4,100,TRUE
PF03129,m4,70,FALSE
PF03129,m4,89,TRUE
PF03129,m4,59,FALSE
PF03129,m4,100,TRUE
PF03129,m4,64,FALSE
PF03129,m4,63,FALSE
PF03129,m4,69,TRUE
PF03129,m4,100,TRUE
PF03129,m4,100,TRUE
PF03129,m4,93,TRUE
PF03129,m4,98,TRUE
PF03129,m4,99,TRUE
PF03129,m4,100,TRUE
PF03129,m4,98,TRUE
PF03129,m4,46,FALSE
PF03129,m4,100,TRUE
PF03129,m4,100,TRUE
PF03129,m4,69,TRUE
PF03129,m4,80,TRUE
PF03129,m4,100,TRUE
PF03129,m4,96,TRUE
PF03129,m4,94,TRUE
PF03129,m4,89,TRUE
PF03129,m4,76,FALSE
PF03129,m4,77,FALSE
PF03129,m4,48,FALSE
PF03129,m4,53,FALSE
PF03129,m4,98,TRUE
PF03129,m4,46,FALSE
PF03129,m4,99,TRUE
PF03129,m4,63,FALSE
PF03129,m4,95,FALSE
PF03129,m4,89,FALSE
PF03129,m4,90,FALSE
PF03129,m4,97,TRUE
PF03129,m4,62,FALSE
PF03129,m4,99,TRUE
PF03129,m4,58,FALSE
PF03129,m4,100,TRUE
PF03129,m4,100,TRUE
PF03129,m4,56,TRUE
PF03129,m4,76,TRUE
PF03129,m4,100,TRUE
PF03129,m4,100,TRUE
PF03129,m4,80,FALSE
PF03129,m4,84,FALSE
PF03129,m4,92,TRUE
PF03129,m4,49,FALSE
PF03129,m4,100,TRUE
PF03129,m4,85,TRUE
PF03129,m4,86,TRUE
PF03129,m4,70,FALSE
PF03129,m4,96,TRUE
PF03129,m4,70,TRUE
PF03129,m4,100,TRUE
PF03129,m4,98,TRUE
PF03129,m4,51,FALSE
PF03129,m4,82,TRUE
PF03129,m4,78,FALSE
PF03129,m4,100,TRUE
PF03129,m4,96,TRUE
PF03129,m4,99,TRUE
PF03129,m4,97,TRUE
PF03129,m4,100,TRUE
PF03129,m4,100,TRUE
PF03129,m4,92,TRUE
PF03129,m4,88,TRUE
PF03129,m4,100,TRUE
PF03129,m4,90,TRUE
PF03129,m4,60,FALSE
PF03129,m4,50,FALSE
PF03129,m4,58,TRUE
PF03129,m4,54,FALSE
PF03129,m4,91,TRUE
PF03129,m4,100,TRUE
PF03129,m4,90,TRUE
PF03129,m4,100,TRUE
PF03129,m4,99,TRUE
PF03129,m4,84,TRUE
PF03129,m4,99,TRUE
PF03129,m4,98,TRUE
PF03129,m4,52,FALSE
PF03129,m4,58,FALSE
PF03129,m4,100,TRUE
PF03129,m4,70,FALSE
PF03129,m4,66,FALSE
PF03129,m4,64,TRUE
PF03129,m4,85,FALSE
PF03129,m4,53,TRUE
PF03129,m4,80,FALSE
PF03129,m4,97,FALSE
PF03129,m4,79,FALSE
PF03129,m4,99,TRUE
PF03129,m4,99,TRUE
PF03129,m4,99,TRUE
PF03129,m4,98,TRUE
PF03129,m4,93,TRUE
PF03129,m4,93,TRUE
PF03129,m4,81,FALSE
PF03129,m4,78,FALSE
PF03129,m4,70,FALSE
PF03129,m4,84,TRUE
PF03129,m4,98,TRUE
PF03129,m4,100,TRUE
PF03129,poisson,95,TRUE
