name,tree,repl,model,logl,df,aic,aicc,bic
PF01850,NA,NA,FLU+F+I+G4,42358.687,310,85337.375,278157.375,86383.711
PF01850,NA,NA,Blosum62,42462.412,289,85502.824,253122.824,86478.279
PF01850,NA,NA,Blosum62+I,42462.396,290,85504.791,254284.791,86483.622
PF01850,NA,NA,Blosum62+G4,41724.792,290,84029.583,252809.583,85008.414
PF01850,NA,NA,Blosum62+I+G4,41724.757,291,84031.514,253975.514,85013.720
PF01850,NA,NA,Blosum62+F,42340.007,308,85296.014,275640.014,86335.600
PF01850,NA,NA,Blosum62+F+I,42340.002,309,85298.004,276878.004,86340.965
PF01850,NA,NA,Blosum62+F+G4,41538.950,309,83695.901,275275.901,84738.862
PF01850,NA,NA,Blosum62+F+I+G4,41538.933,310,83697.866,276517.866,84744.203
PF01850,NA,NA,mtMet,46613.411,289,93804.822,261424.822,94780.277
PF01850,NA,NA,mtMet+I,46613.397,290,93806.795,262586.795,94785.625
PF01850,NA,NA,mtMet+G4,44724.292,290,90028.584,258808.584,91007.414
PF01850,NA,NA,mtMet+I+G4,44724.296,291,90030.593,259974.593,91012.799
PF01850,NA,NA,mtMet+F,44164.240,308,88944.480,279288.480,89984.065
PF01850,NA,NA,mtMet+F+I,44164.228,309,88946.456,280526.456,89989.417
PF01850,NA,NA,mtMet+F+G4,42447.289,309,85512.577,277092.577,86555.538
PF01850,NA,NA,mtMet+F+I+G4,42447.283,310,85514.567,278334.567,86560.903
PF01850,NA,NA,mtVer,46935.881,289,94449.762,262069.762,95425.217
PF01850,NA,NA,mtVer+I,46935.858,290,94451.717,263231.717,95430.547
PF01850,NA,NA,mtVer+G4,44929.055,290,90438.110,259218.110,91416.941
PF01850,NA,NA,mtVer+I+G4,44930.200,291,90442.400,260386.400,91424.606
PF01850,NA,NA,mtVer+F,44649.093,308,89914.186,280258.186,90953.772
PF01850,NA,NA,mtVer+F+I,44649.069,309,89916.137,281496.137,90959.098
PF01850,NA,NA,mtVer+F+G4,42835.081,309,86288.162,277868.162,87331.123
PF01850,NA,NA,mtVer+F+I+G4,42835.074,310,86290.149,279110.149,87336.485
PF01850,NA,NA,mtInv,46703.399,289,93984.797,261604.797,94960.253
PF01850,NA,NA,mtInv+I,46703.382,290,93986.763,262766.763,94965.594
PF01850,NA,NA,mtInv+G4,45017.205,290,90614.410,259394.410,91593.240
PF01850,NA,NA,mtInv+I+G4,45017.199,291,90616.398,260560.398,91598.604
PF01850,NA,NA,mtInv+F,43802.008,308,88220.016,278564.016,89259.601
PF01850,NA,NA,mtInv+F+I,43801.984,309,88221.969,279801.969,89264.930
PF01850,NA,NA,mtInv+F+G4,42201.001,309,85020.002,276600.002,86062.963
PF01850,NA,NA,mtInv+F+I+G4,42200.242,310,85020.483,277840.483,86066.820
PF05000,NA,NA,Dayhoff,17619.227,211,35660.454,125124.454,36297.100
PF05000,NA,NA,Dayhoff+I,17593.410,212,35610.820,125922.820,36250.483
PF05000,NA,NA,Dayhoff+G4,16931.085,212,34286.171,124598.171,34925.834
PF05000,NA,NA,Dayhoff+I+G4,16929.161,213,34284.322,125448.322,34927.003
PF05000,NA,NA,Dayhoff+F,17490.732,230,35441.463,141701.463,36135.438
PF05000,NA,NA,Dayhoff+F+I,17465.105,231,35392.210,142576.210,36089.201
PF05000,NA,NA,Dayhoff+F+G4,16815.668,231,34093.336,141277.336,34790.328
PF05000,NA,NA,Dayhoff+F+I+G4,16813.948,232,34091.897,142203.897,34791.906
PF05000,NA,NA,mtMAM,18992.632,211,38407.263,127871.263,39043.910
PF05000,NA,NA,mtMAM+I,18983.433,212,38390.867,128702.867,39030.530
PF05000,NA,NA,mtMAM+G4,17848.492,212,36120.983,126432.983,36760.647
PF05000,NA,NA,mtMAM+I+G4,17848.479,213,36122.959,127286.959,36765.640
PF05000,NA,NA,mtMAM+F,18084.498,230,36628.996,142888.996,37322.970
PF05000,NA,NA,mtMAM+F+I,18071.397,231,36604.793,143788.793,37301.785
PF05000,NA,NA,mtMAM+F+G4,17136.724,231,34735.448,141919.448,35432.440
PF05000,NA,NA,mtMAM+F+I+G4,17136.551,232,34737.103,142849.103,35437.111
PF05000,NA,NA,JTT,17384.705,211,35191.410,124655.410,35828.057
PF05000,NA,NA,JTT+I,17356.971,212,35137.942,125449.942,35777.605
PF05000,NA,NA,JTT+G4,16694.249,212,33812.497,124124.497,34452.161
PF05000,NA,NA,JTT+I+G4,16691.143,213,33808.287,124972.287,34450.967
PF05000,NA,NA,JTT+F,17343.548,230,35147.096,141407.096,35841.071
PF05000,NA,NA,JTT+F+I,17315.515,231,35093.030,142277.030,35790.022
PF05000,NA,NA,JTT+F+G4,16656.967,231,33775.934,140959.934,34472.926
PF05000,NA,NA,JTT+F+I+G4,16653.814,232,33771.627,141883.627,34471.636
PF05000,NA,NA,WAG,17238.039,211,34898.079,124362.079,35534.725
PF05000,NA,NA,WAG+I,17219.908,212,34863.816,125175.816,35503.479
PF05000,NA,NA,WAG+G4,16626.589,212,33677.178,123989.178,34316.842
PF05000,NA,NA,WAG+I+G4,16625.865,213,33677.730,124841.730,34320.410
PF05000,NA,NA,WAG+F,17189.072,230,34838.143,141098.143,35532.117
PF05000,NA,NA,WAG+F+I,17170.536,231,34803.073,141987.073,35500.064
PF05000,NA,NA,WAG+F+G4,16571.642,231,33605.285,140789.285,34302.276
PF05000,NA,NA,WAG+F+I+G4,16570.756,232,33605.512,141717.512,34305.521
PF05000,NA,NA,cpREV,17144.351,211,34710.702,124174.702,35347.348
PF05000,NA,NA,cpREV+I,17130.104,212,34684.208,124996.208,35323.872
PF05000,NA,NA,cpREV+G4,16568.847,212,33561.695,123873.695,34201.358
PF05000,NA,NA,cpREV+I+G4,16568.535,213,33563.070,124727.070,34205.750
PF05000,NA,NA,cpREV+F,17173.007,230,34806.014,141066.014,35499.988
PF05000,NA,NA,cpREV+F+I,17156.261,231,34774.522,141958.522,35471.514
PF05000,NA,NA,cpREV+F+G4,16576.986,231,33615.972,140799.972,34312.964
PF05000,NA,NA,cpREV+F+I+G4,16576.546,232,33617.091,141729.091,34317.100
PF05000,NA,NA,mtREV,18286.963,211,36995.926,126459.926,37632.572
PF05000,NA,NA,mtREV+I,18277.671,212,36979.342,127291.342,37619.005
PF05000,NA,NA,mtREV+G4,17458.911,212,35341.822,125653.822,35981.485
PF05000,NA,NA,mtREV+I+G4,17458.948,213,35343.895,126507.895,35986.576
PF05000,NA,NA,mtREV+F,17545.000,230,35549.999,141809.999,36243.974
PF05000,NA,NA,mtREV+F+I,17532.698,231,35527.395,142711.395,36224.387
PF05000,NA,NA,mtREV+F+G4,16809.168,231,34080.336,141264.336,34777.328
PF05000,NA,NA,mtREV+F+I+G4,16809.167,232,34082.335,142194.335,34782.343
PF05000,NA,NA,rtREV,17467.292,211,35356.585,124820.585,35993.231
PF05000,NA,NA,rtREV+I,17451.457,212,35326.915,125638.915,35966.578
PF05000,NA,NA,rtREV+G4,16753.725,212,33931.451,124243.451,34571.114
PF05000,NA,NA,rtREV+I+G4,16753.457,213,33932.914,125096.914,34575.595
PF05000,NA,NA,rtREV+F,17313.004,230,35086.008,141346.008,35779.983
PF05000,NA,NA,rtREV+F+I,17293.696,231,35049.391,142233.391,35746.383
PF05000,NA,NA,rtREV+F+G4,16610.558,231,33683.116,140867.116,34380.108
PF05000,NA,NA,rtREV+F+I+G4,16609.531,232,33683.063,141795.063,34383.072
PF05000,NA,NA,mtART,18731.168,211,37884.336,127348.336,38520.982
PF05000,NA,NA,mtART+I,18709.381,212,37842.762,128154.762,38482.425
PF05000,NA,NA,mtART+G4,17642.878,212,35709.756,126021.756,36349.419
PF05000,NA,NA,mtART+I+G4,17641.847,213,35709.695,126873.695,36352.375
PF05000,NA,NA,mtART+F,17923.278,230,36306.555,142566.555,37000.530
PF05000,NA,NA,mtART+F+I,17900.418,231,36262.836,143446.836,36959.828
PF05000,NA,NA,mtART+F+G4,16953.612,231,34369.224,141553.224,35066.215
PF05000,NA,NA,mtART+F+I+G4,16952.990,232,34369.980,142481.980,35069.988
PF05000,NA,NA,mtZOA,18338.607,211,37099.215,126563.215,37735.861
PF05000,NA,NA,mtZOA+I,18311.909,212,37047.818,127359.818,37687.482
PF05000,NA,NA,mtZOA+G4,17337.047,212,35098.094,125410.094,35737.758
PF05000,NA,NA,mtZOA+I+G4,17334.824,213,35095.648,126259.648,35738.329
PF05000,NA,NA,mtZOA+F,17686.120,230,35832.240,142092.240,36526.215
PF05000,NA,NA,mtZOA+F+I,17658.960,231,35779.921,142963.921,36476.912
PF05000,NA,NA,mtZOA+F+G4,16805.329,231,34072.659,141256.659,34769.650
PF05000,NA,NA,mtZOA+F+I+G4,16803.586,232,34071.172,142183.172,34771.181
PF05000,NA,NA,VT,17178.763,211,34779.526,124243.526,35416.172
PF05000,NA,NA,VT+I,17155.657,212,34735.314,125047.314,35374.977
PF05000,NA,NA,VT+G4,16590.672,212,33605.344,123917.344,34245.007
PF05000,NA,NA,VT+I+G4,16588.315,213,33602.630,124766.630,34245.311
PF05000,NA,NA,VT+F,17163.145,230,34786.291,141046.291,35480.265
PF05000,NA,NA,VT+F+I,17139.950,231,34741.901,141925.901,35438.892
PF05000,NA,NA,VT+F+G4,16576.547,231,33615.094,140799.094,34312.086
PF05000,NA,NA,VT+F+I+G4,16574.328,232,33612.657,141724.657,34312.666
PF05000,NA,NA,LG,17311.171,211,35044.341,124508.341,35680.987
PF05000,NA,NA,LG+I,17289.398,212,35002.795,125314.795,35642.459
PF05000,NA,NA,LG+G4,16567.520,212,33559.040,123871.040,34198.703
PF05000,NA,NA,LG+I+G4,16566.036,213,33558.073,124722.073,34200.753
PF05000,NA,NA,LG+F,17301.517,230,35063.034,141323.034,35757.008
PF05000,NA,NA,LG+F+I,17278.637,231,35019.275,142203.275,35716.267
PF05000,NA,NA,LG+F+G4,16570.442,231,33602.883,140786.883,34299.875
PF05000,NA,NA,LG+F+I+G4,16568.687,232,33601.374,141713.374,34301.383
PF05000,NA,NA,DCMut,17617.357,211,35656.715,125120.715,36293.361
PF05000,NA,NA,DCMut+I,17591.512,212,35607.025,125919.025,36246.688
PF05000,NA,NA,DCMut+G4,16930.933,212,34285.866,124597.866,34925.529
PF05000,NA,NA,DCMut+I+G4,16928.998,213,34283.997,125447.997,34926.677
PF05000,NA,NA,DCMut+F,17489.016,230,35438.033,141698.033,36132.007
PF05000,NA,NA,DCMut+F+I,17463.368,231,35388.735,142572.735,36085.727
PF05000,NA,NA,DCMut+F+G4,16815.495,231,34092.991,141276.991,34789.983
PF05000,NA,NA,DCMut+F+I+G4,16813.761,232,34091.522,142203.522,34791.531
PF05000,NA,NA,PMB,17259.224,211,34940.447,124404.447,35577.094
PF05000,NA,NA,PMB+I,17239.616,212,34903.232,125215.232,35542.895
PF05000,NA,NA,PMB+G4,16694.175,212,33812.351,124124.351,34452.014
PF05000,NA,NA,PMB+I+G4,16693.074,213,33812.148,124976.148,34454.829
PF05000,NA,NA,PMB+F,17225.331,230,34910.663,141170.663,35604.637
PF05000,NA,NA,PMB+F+I,17204.622,231,34871.244,142055.244,35568.236
PF05000,NA,NA,PMB+F+G4,16643.553,231,33749.105,140933.105,34446.097
PF05000,NA,NA,PMB+F+I+G4,16642.319,232,33748.638,141860.638,34448.646
PF05000,NA,NA,HIVb,17779.558,211,35981.116,125445.116,36617.762
PF05000,NA,NA,HIVb+I,17749.737,212,35923.474,126235.474,36563.137
PF05000,NA,NA,HIVb+G4,17014.394,212,34452.788,124764.788,35092.451
PF05000,NA,NA,HIVb+I+G4,17010.554,213,34447.107,125611.107,35089.788
PF05000,NA,NA,HIVb+F,17749.923,230,35959.845,142219.845,36653.820
PF05000,NA,NA,HIVb+F+I,17718.825,231,35899.651,143083.651,36596.642
PF05000,NA,NA,HIVb+F+G4,16966.714,231,34395.428,141579.428,35092.420
PF05000,NA,NA,HIVb+F+I+G4,16962.766,232,34389.531,142501.531,35089.540
PF05000,NA,NA,HIVw,18236.796,211,36895.593,126359.593,37532.239
PF05000,NA,NA,HIVw+I,18198.507,212,36821.013,127133.013,37460.677
PF05000,NA,NA,HIVw+G4,17467.009,212,35358.017,125670.017,35997.681
PF05000,NA,NA,HIVw+I+G4,17461.922,213,35349.844,126513.844,35992.524
PF05000,NA,NA,HIVw+F,18093.614,230,36647.228,142907.228,37341.203
PF05000,NA,NA,HIVw+F+I,18050.294,231,36562.587,143746.587,37259.579
PF05000,NA,NA,HIVw+F+G4,17300.302,231,35062.604,142246.604,35759.595
PF05000,NA,NA,HIVw+F+I+G4,17295.323,232,35054.647,143166.647,35754.656
PF05000,NA,NA,JTTDCMut,17375.993,211,35173.986,124637.986,35810.632
PF05000,NA,NA,JTTDCMut+I,17349.608,212,35123.216,125435.216,35762.879
PF05000,NA,NA,JTTDCMut+G4,16691.193,212,33806.386,124118.386,34446.050
PF05000,NA,NA,JTTDCMut+I+G4,16688.378,213,33802.755,124966.755,34445.436
PF05000,NA,NA,JTTDCMut+F,17331.306,230,35122.611,141382.611,35816.586
PF05000,NA,NA,JTTDCMut+F+I,17304.501,231,35071.002,142255.002,35767.994
PF05000,NA,NA,JTTDCMut+F+G4,16650.033,231,33762.066,140946.066,34459.058
PF05000,NA,NA,JTTDCMut+F+I+G4,16647.136,232,33758.271,141870.271,34458.280
PF05000,NA,NA,FLU,17634.591,211,35691.181,125155.181,36327.827
PF05000,NA,NA,FLU+I,17609.980,212,35643.960,125955.960,36283.624
PF05000,NA,NA,FLU+G4,16870.461,212,34164.921,124476.921,34804.585
PF05000,NA,NA,FLU+I+G4,16869.698,213,34165.395,125329.395,34808.076
PF05000,NA,NA,FLU+F,17674.635,230,35809.271,142069.271,36503.245
PF05000,NA,NA,FLU+F+I,17649.347,231,35760.694,142944.694,36457.686
PF05000,NA,NA,FLU+F+G4,16901.452,231,34264.904,141448.904,34961.896
PF05000,NA,NA,FLU+F+I+G4,16900.215,232,34264.431,142376.431,34964.440
PF05000,NA,NA,Blosum62,17241.345,211,34904.690,124368.690,35541.336
PF05000,NA,NA,Blosum62+I,17221.176,212,34866.351,125178.351,35506.015
PF05000,NA,NA,Blosum62+G4,16654.491,212,33732.983,124044.983,34372.646
PF05000,NA,NA,Blosum62+I+G4,16652.521,213,33731.042,124895.042,34373.722
PF05000,NA,NA,Blosum62+F,17227.332,230,34914.664,141174.664,35608.638
PF05000,NA,NA,Blosum62+F+I,17206.101,231,34874.201,142058.201,35571.193
PF05000,NA,NA,Blosum62+F+G4,16634.678,231,33731.356,140915.356,34428.348
PF05000,NA,NA,Blosum62+F+I+G4,16632.802,232,33729.604,141841.604,34429.613
PF05000,NA,NA,mtMet,18276.679,211,36975.357,126439.357,37612.003
PF05000,NA,NA,mtMet+I,18250.771,212,36925.543,127237.543,37565.206
PF05000,NA,NA,mtMet+G4,17370.785,212,35165.570,125477.570,35805.233
PF05000,NA,NA,mtMet+I+G4,17368.519,213,35163.037,126327.037,35805.718
PF05000,NA,NA,mtMet+F,17664.593,230,35789.185,142049.185,36483.160
PF05000,NA,NA,mtMet+F+I,17635.348,231,35732.696,142916.696,36429.688
PF05000,NA,NA,mtMet+F+G4,16849.839,231,34161.677,141345.677,34858.669
PF05000,NA,NA,mtMet+F+I+G4,16846.948,232,34157.896,142269.896,34857.905
PF05000,NA,NA,mtVer,18663.565,211,37749.129,127213.129,38385.775
PF05000,NA,NA,mtVer+I,18642.559,212,37709.118,128021.118,38348.781
PF05000,NA,NA,mtVer+G4,17674.336,212,35772.672,126084.672,36412.335
PF05000,NA,NA,mtVer+I+G4,17673.101,213,35772.203,126936.203,36414.884
PF05000,NA,NA,mtVer+F,17953.280,230,36366.561,142626.561,37060.535
PF05000,NA,NA,mtVer+F+I,17924.163,231,36310.326,143494.326,37007.317
PF05000,NA,NA,mtVer+F+G4,17088.051,231,34638.101,141822.101,35335.093
PF05000,NA,NA,mtVer+F+I+G4,17086.311,232,34636.623,142748.623,35336.632
PF05000,NA,NA,mtInv,18229.394,211,36880.788,126344.788,37517.434
PF05000,NA,NA,mtInv+I,18200.278,212,36824.557,127136.557,37464.220
PF05000,NA,NA,mtInv+G4,17386.584,212,35197.168,125509.168,35836.832
PF05000,NA,NA,mtInv+I+G4,17383.639,213,35193.278,126357.278,35835.959
PF05000,NA,NA,mtInv+F,17524.666,230,35509.331,141769.331,36203.306
PF05000,NA,NA,mtInv+F+I,17494.210,231,35450.421,142634.421,36147.412
PF05000,NA,NA,mtInv+F+G4,16753.832,231,33969.665,141153.665,34666.656
PF05000,NA,NA,mtInv+F+I+G4,16750.799,232,33965.599,142077.599,34665.608
PF03144,NA,NA,Dayhoff,32956.757,597,67107.515,781119.515,68730.459
PF03144,NA,NA,Dayhoff+I,32956.736,598,67109.472,783513.472,68735.134
PF03144,NA,NA,Dayhoff+G4,32463.434,598,66122.868,782526.868,67748.531
PF03144,NA,NA,Dayhoff+I+G4,32463.429,599,66124.857,784924.857,67753.238
PF03144,NA,NA,Dayhoff+F,33046.022,616,67324.043,827468.043,68998.639
PF03144,NA,NA,Dayhoff+F+I,33045.970,617,67325.941,829937.941,69003.254
PF03144,NA,NA,Dayhoff+F+G4,32561.548,617,66357.097,828969.097,68034.411
PF03144,NA,NA,Dayhoff+F+I+G4,32561.524,618,66359.048,831443.048,68039.080
PF03144,NA,NA,mtMAM,36654.069,597,74502.137,788514.137,76125.081
PF03144,NA,NA,mtMAM+I,36654.054,598,74504.107,790908.107,76129.770
PF03144,NA,NA,mtMAM+G4,35290.022,598,71776.043,788180.043,73401.706
PF03144,NA,NA,mtMAM+I+G4,35290.037,599,71778.074,790578.074,73406.455
PF03144,NA,NA,mtMAM+F,34736.448,616,70704.896,830848.896,72379.491
PF03144,NA,NA,mtMAM+F+I,34736.389,617,70706.778,833318.778,72384.091
PF03144,NA,NA,mtMAM+F+G4,33867.189,617,68968.378,831580.378,70645.692
PF03144,NA,NA,mtMAM+F+I+G4,33867.056,618,68970.112,834054.112,70650.144
PF03144,NA,NA,JTT,32789.748,597,66773.497,780785.497,68396.440
PF03144,NA,NA,JTT+I,32789.734,598,66775.469,783179.469,68401.131
PF03144,NA,NA,JTT+G4,32232.064,598,65660.128,782064.128,67285.791
PF03144,NA,NA,JTT+I+G4,32232.066,599,65662.131,784462.131,67290.512
PF03144,NA,NA,JTT+F,33047.408,616,67326.817,827470.817,69001.412
PF03144,NA,NA,JTT+F+I,33047.398,617,67328.796,829940.796,69006.110
PF03144,NA,NA,JTT+F+G4,32497.948,617,66229.896,828841.896,67907.210
PF03144,NA,NA,JTT+F+I+G4,32497.945,618,66231.889,831315.889,67911.922
PF03144,NA,NA,WAG,32181.271,597,65556.543,779568.543,67179.487
PF03144,NA,NA,WAG+I,32181.258,598,65558.516,781962.516,67184.178
PF03144,NA,NA,WAG+G4,31823.565,598,64843.129,781247.129,66468.791
PF03144,NA,NA,WAG+I+G4,31823.570,599,64845.140,783645.140,66473.521
PF03144,NA,NA,WAG+F,32263.485,616,65758.969,825902.969,67433.565
PF03144,NA,NA,WAG+F+I,32263.464,617,65760.928,828372.928,67438.242
PF03144,NA,NA,WAG+F+G4,31915.175,617,65064.350,827676.350,66741.664
PF03144,NA,NA,WAG+F+I+G4,31915.125,618,65066.250,830150.250,66746.282
PF03144,NA,NA,cpREV,32281.388,597,65756.777,779768.777,67379.721
PF03144,NA,NA,cpREV+I,32281.383,598,65758.765,782162.765,67384.427
PF03144,NA,NA,cpREV+G4,31957.065,598,65110.129,781514.129,66735.792
PF03144,NA,NA,cpREV+I+G4,31957.072,599,65112.144,783912.144,66740.525
PF03144,NA,NA,cpREV+F,32467.375,616,66166.750,826310.750,67841.345
PF03144,NA,NA,cpREV+F+I,32467.359,617,66168.718,828780.718,67846.031
PF03144,NA,NA,cpREV+F+G4,32149.263,617,65532.526,828144.526,67209.840
PF03144,NA,NA,cpREV+F+I+G4,32149.253,618,65534.506,830618.506,67214.539
PF03144,NA,NA,mtREV,34799.053,597,70792.106,784804.106,72415.050
PF03144,NA,NA,mtREV+I,34799.036,598,70794.072,787198.072,72419.735
PF03144,NA,NA,mtREV+G4,34051.651,598,69299.302,785703.302,70924.965
PF03144,NA,NA,mtREV+I+G4,34051.656,599,69301.312,788101.312,70929.693
PF03144,NA,NA,mtREV+F,33231.314,616,67694.627,827838.627,69369.223
PF03144,NA,NA,mtREV+F+I,33231.302,617,67696.605,830308.605,69373.918
PF03144,NA,NA,mtREV+F+G4,32710.567,617,66655.135,829267.135,68332.448
PF03144,NA,NA,mtREV+F+I+G4,32710.509,618,66657.018,831741.018,68337.050
PF03144,NA,NA,rtREV,32264.505,597,65723.010,779735.010,67345.954
PF03144,NA,NA,rtREV+I,32264.470,598,65724.940,782128.940,67350.603
PF03144,NA,NA,rtREV+G4,31798.408,598,64792.816,781196.816,66418.478
PF03144,NA,NA,rtREV+I+G4,31798.487,599,64794.974,783594.974,66423.355
PF03144,NA,NA,rtREV+F,32305.822,616,65843.644,825987.644,67518.239
PF03144,NA,NA,rtREV+F+I,32305.798,617,65845.595,828457.595,67522.909
PF03144,NA,NA,rtREV+F+G4,31855.204,617,64944.407,827556.407,66621.721
PF03144,NA,NA,rtREV+F+I+G4,31855.200,618,64946.401,830030.401,66626.433
PF03144,NA,NA,mtART,35484.304,597,72162.608,786174.608,73785.552
PF03144,NA,NA,mtART+I,35484.235,598,72164.470,788568.470,73790.133
PF03144,NA,NA,mtART+G4,34253.019,598,69702.038,786106.038,71327.700
PF03144,NA,NA,mtART+I+G4,34253.018,599,69704.036,788504.036,71332.417
PF03144,NA,NA,mtART+F,33901.064,616,69034.129,829178.129,70708.724
PF03144,NA,NA,mtART+F+I,33901.049,617,69036.098,831648.098,70713.412
PF03144,NA,NA,mtART+F+G4,33062.262,617,67358.525,829970.525,69035.839
PF03144,NA,NA,mtART+F+I+G4,33062.279,618,67360.558,832444.558,69040.590
PF03144,NA,NA,mtZOA,34582.492,597,70358.983,784370.983,71981.927
PF03144,NA,NA,mtZOA+I,34582.460,598,70360.920,786764.920,71986.582
PF03144,NA,NA,mtZOA+G4,33474.431,598,68144.861,784548.861,69770.523
PF03144,NA,NA,mtZOA+I+G4,33474.428,599,68146.857,786946.857,69775.238
PF03144,NA,NA,mtZOA+F,33484.449,616,68200.898,828344.898,69875.494
PF03144,NA,NA,mtZOA+F+I,33484.439,617,68202.877,830814.877,69880.191
PF03144,NA,NA,mtZOA+F+G4,32731.813,617,66697.626,829309.626,68374.940
PF03144,NA,NA,mtZOA+F+I+G4,32731.808,618,66699.617,831783.617,68379.649
PF03144,NA,NA,VT,32225.448,597,65644.895,779656.895,67267.839
PF03144,NA,NA,VT+I,32225.442,598,65646.883,782050.883,67272.546
PF03144,NA,NA,VT+G4,31815.864,598,64827.729,781231.729,66453.391
PF03144,NA,NA,VT+I+G4,31815.868,599,64829.735,783629.735,66458.116
PF03144,NA,NA,VT+F,32356.672,616,65945.344,826089.344,67619.939
PF03144,NA,NA,VT+F+I,32356.660,617,65947.320,828559.320,67624.633
PF03144,NA,NA,VT+F+G4,31968.728,617,65171.456,827783.456,66848.770
PF03144,NA,NA,VT+F+I+G4,31968.693,618,65173.385,830257.385,66853.418
PF03144,NA,NA,LG,32193.711,597,65581.422,779593.422,67204.366
PF03144,NA,NA,LG+I,32193.699,598,65583.398,781987.398,67209.061
PF03144,NA,NA,LG+G4,31682.589,598,64561.178,780965.178,66186.841
PF03144,NA,NA,LG+I+G4,31682.567,599,64563.134,783363.134,66191.515
PF03144,NA,NA,LG+F,32339.706,616,65911.413,826055.413,67586.008
PF03144,NA,NA,LG+F+I,32339.690,617,65913.379,828525.379,67590.693
PF03144,NA,NA,LG+F+G4,31847.404,617,64928.808,827540.808,66606.121
PF03144,NA,NA,LG+F+I+G4,31847.403,618,64930.805,830014.805,66610.837
PF03144,NA,NA,DCMut,32955.685,597,67105.369,781117.369,68728.313
PF03144,NA,NA,DCMut+I,32955.671,598,67107.342,783511.342,68733.004
PF03144,NA,NA,DCMut+G4,32462.670,598,66121.340,782525.340,67747.003
PF03144,NA,NA,DCMut+I+G4,32462.669,599,66123.338,784923.338,67751.719
PF03144,NA,NA,DCMut+F,33043.692,616,67319.383,827463.383,68993.979
PF03144,NA,NA,DCMut+F+I,33043.644,617,67321.288,829933.288,68998.602
PF03144,NA,NA,DCMut+F+G4,32559.867,617,66353.734,828965.734,68031.048
PF03144,NA,NA,DCMut+F+I+G4,32559.839,618,66355.677,831439.677,68035.710
PF03144,NA,NA,PMB,32172.958,597,65539.915,779551.915,67162.859
PF03144,NA,NA,PMB+I,32172.948,598,65541.897,781945.897,67167.559
PF03144,NA,NA,PMB+G4,31795.208,598,64786.416,781190.416,66412.079
PF03144,NA,NA,PMB+I+G4,31795.203,599,64788.406,783588.406,66416.787
PF03144,NA,NA,PMB+F,32316.299,616,65864.597,826008.597,67539.193
PF03144,NA,NA,PMB+F+I,32316.293,617,65866.586,828478.586,67543.900
PF03144,NA,NA,PMB+F+G4,31953.821,617,65141.642,827753.642,66818.956
PF03144,NA,NA,PMB+F+I+G4,31953.818,618,65143.636,830227.636,66823.668
PF03144,NA,NA,HIVb,33866.257,597,68926.514,782938.514,70549.457
PF03144,NA,NA,HIVb+I,33866.245,598,68928.490,785332.490,70554.152
PF03144,NA,NA,HIVb+G4,33215.060,598,67626.120,784030.120,69251.782
PF03144,NA,NA,HIVb+I+G4,33215.060,599,67628.121,786428.121,69256.501
PF03144,NA,NA,HIVb+F,34293.857,616,69819.714,829963.714,71494.309
PF03144,NA,NA,HIVb+F+I,34293.845,617,69821.690,832433.690,71499.003
PF03144,NA,NA,HIVb+F+G4,33623.914,617,68481.828,831093.828,70159.142
PF03144,NA,NA,HIVb+F+I+G4,33623.907,618,68483.813,833567.813,70163.846
PF03144,NA,NA,HIVw,35459.068,597,72112.137,786124.137,73735.080
PF03144,NA,NA,HIVw+I,35459.043,598,72114.086,788518.086,73739.749
PF03144,NA,NA,HIVw+G4,34770.055,598,70736.111,787140.111,72361.773
PF03144,NA,NA,HIVw+I+G4,34770.054,599,70738.108,789538.108,72366.489
PF03144,NA,NA,HIVw+F,35748.203,616,72728.407,832872.407,74403.002
PF03144,NA,NA,HIVw+F+I,35748.181,617,72730.363,835342.363,74407.677
PF03144,NA,NA,HIVw+F+G4,35004.547,617,71243.094,833855.094,72920.407
PF03144,NA,NA,HIVw+F+I+G4,35004.540,618,71245.081,836329.081,72925.113
PF03144,NA,NA,JTTDCMut,32763.806,597,66721.612,780733.612,68344.556
PF03144,NA,NA,JTTDCMut+I,32763.731,598,66723.463,783127.463,68349.125
PF03144,NA,NA,JTTDCMut+G4,32217.398,598,65630.795,782034.795,67256.458
PF03144,NA,NA,JTTDCMut+I+G4,32217.397,599,65632.794,784432.794,67261.175
PF03144,NA,NA,JTTDCMut+F,33018.187,616,67268.375,827412.375,68942.970
PF03144,NA,NA,JTTDCMut+F+I,33018.178,617,67270.356,829882.356,68947.670
PF03144,NA,NA,JTTDCMut+F+G4,32475.890,617,66185.780,828797.780,67863.094
PF03144,NA,NA,JTTDCMut+F+I+G4,32475.887,618,66187.773,831271.773,67867.806
PF03144,NA,NA,FLU,33628.870,597,68451.739,782463.739,70074.683
PF03144,NA,NA,FLU+I,33628.861,598,68453.722,784857.722,70079.384
PF03144,NA,NA,FLU+G4,33045.579,598,67287.158,783691.158,68912.821
PF03144,NA,NA,FLU+I+G4,33045.574,599,67289.147,786089.147,68917.528
PF03144,NA,NA,FLU+F,34025.896,616,69283.791,829427.791,70958.387
PF03144,NA,NA,FLU+F+I,34025.879,617,69285.757,831897.757,70963.071
PF03144,NA,NA,FLU+F+G4,33434.425,617,68102.850,830714.850,69780.164
PF03144,NA,NA,FLU+F+I+G4,33434.408,618,68104.816,833188.816,69784.849
