name,tree,repl,bic,model_name,modelm
NP,prum,8,59271.084,JTT+G4,1
NP,prum,8,61139.239,FLU+G4,2
NP,prum,8,62037.7,cpREV+F,3
NP,prum,8,63004.373,Blosum62+F,4
NP,prum,8,70602.854,mtART,5
NP,prum,9,57907.159,JTT+G4,1
NP,prum,9,59514.915,cpREV+F+G4,2
NP,prum,9,60514.267,Blosum62+F+I+G4,3
NP,prum,9,61327.063,mtInv+G4,4
NP,prum,9,68673.405,mtART,5
NP,prum,10,55543.965,HIVb+G4,1
NP,prum,10,57383.449,mtMet+F+G4,2
NP,prum,10,58335.499,mtREV+F+I+G4,3
NP,prum,10,59450.116,rtREV+I+G4,4
NP,prum,10,66080.869,mtART,5
NP,prum,11,59017.681,HIVb+G4,1
NP,prum,11,60974.731,FLU+G4,2
NP,prum,11,61908.651,Blosum62+G4,3
NP,prum,11,62968.804,rtREV+I+G4,4
NP,prum,11,70936.135,mtART,5
NP,prum,12,56940.504,JTT+G4,1
NP,prum,12,58574.92,mtVer+F+G4,2
NP,prum,12,59601.915,Blosum62+I+G4,3
NP,prum,12,60620.223,rtREV+I+G4,4
NP,prum,12,67336.494,mtART,5
NP,prum,13,55672.752,JTT+I+G4,1
NP,prum,13,57264.584,HIVw+G4,2
NP,prum,13,58203.416,HIVw+I,3
NP,prum,13,59142.063,rtREV+G4,4
NP,prum,13,65925.54,mtART,5
NP,prum,14,58408.068,JTT+G4,1
NP,prum,14,59935.134,cpREV+F+G4,2
NP,prum,14,61009.033,mtMet+F,3
NP,prum,14,62084.951,rtREV+G4,4
NP,prum,14,69498.608,mtART,5
NP,prum,15,59307.057,HIVb+G4,1
NP,prum,15,61146.331,WAG+F+I,2
NP,prum,15,62222.121,Blosum62+F+G4,3
NP,prum,15,63375.217,rtREV+I+G4,4
NP,prum,15,71797.394,mtART,5
NP,prum,16,59408.69,JTT+G4,1
NP,prum,16,61126.988,WAG+F+I,2
NP,prum,16,62173.862,cpREV,3
NP,prum,16,63204.268,rtREV+I+G4,4
NP,prum,16,71279.119,mtART,5
NP,prum,17,59668.789,JTT+I+G4,1
NP,prum,17,61290.627,cpREV+G4,2
NP,prum,17,62454.913,HIVw,3
NP,prum,17,63500.329,mtZOA+F+I+G4,4
NP,prum,17,71556.186,mtART,5
NP,prum,18,57857.823,HIVb+F+G4,1
NP,prum,18,59657.894,mtInv+F+G4,2
NP,prum,18,60683.745,cpREV+I,3
NP,prum,18,61963.421,rtREV+G4,4
NP,prum,18,69219.329,mtART,5
NP,prum,19,57206.661,JTT+I+G4,1
NP,prum,19,58747.367,mtVer+F+I+G4,2
NP,prum,19,59697.429,Blosum62+F+G4,3
NP,prum,19,60683.209,Blosum62,4
NP,prum,19,67120.938,mtART,5
NP,prum,20,56121.582,HIVb+F+G4,1
NP,prum,20,57704.007,mtInv+F+G4,2
NP,prum,20,58710.164,FLU+F+I,3
NP,prum,20,59898.691,rtREV+G4,4
NP,prum,20,66946.142,mtART,5
NP,ruhfel,1,169928.54,JTT+F+G4,1
NP,ruhfel,1,174737.263,FLU+F+G4,2
NP,ruhfel,1,177648.339,cpREV,3
NP,ruhfel,1,180916.897,rtREV+G4,4
NP,ruhfel,1,201836.416,mtART,5
NP,ruhfel,2,167578.652,JTT+G4,1
NP,ruhfel,2,172556.633,VT+F,2
NP,ruhfel,2,174941.483,cpREV,3
NP,ruhfel,2,178372.779,mtREV+F,4
NP,ruhfel,2,198868.259,mtART,5
NP,ruhfel,3,171212.358,JTT+G4,1
NP,ruhfel,3,176449.384,FLU+F+G4,2
NP,ruhfel,3,178746.327,PMB,3
NP,ruhfel,3,181784.046,mtVer+G4,4
NP,ruhfel,3,199899.902,mtART,5
NP,ruhfel,4,166960.343,JTT+G4,1
NP,ruhfel,4,171402.039,cpREV+G4,2
NP,ruhfel,4,174143.116,cpREV,3
NP,ruhfel,4,176830.748,mtMet+G4,4
NP,ruhfel,4,197573.31,mtART,5
NP,ruhfel,5,167469.791,JTT+G4,1
NP,ruhfel,5,172463.496,DCMut+F+G4,2
NP,ruhfel,5,174995.986,mtREV+F+G4,3
NP,ruhfel,5,179175.503,mtZOA+F+G4,4
NP,ruhfel,5,199617.282,mtART,5
NP,ruhfel,6,170744.325,JTT+I+G4,1
NP,ruhfel,6,175330.637,VT+F+I,2
NP,ruhfel,6,177939.429,PMB+F+I,3
NP,ruhfel,6,181678.334,mtMet+I+G4,4
NP,ruhfel,6,202197.411,mtART+I,5
NP,ruhfel,7,166376.439,JTT+F+G4,1
NP,ruhfel,7,170917.634,cpREV+G4,2
NP,ruhfel,7,173597.278,HIVw+F,3
NP,ruhfel,7,177042.912,rtREV+G4,4
NP,ruhfel,7,197611.699,mtART,5
NP,ruhfel,8,170146.583,JTT+G4,1
NP,ruhfel,8,174880.65,FLU+F+G4,2
NP,ruhfel,8,177462.137,Blosum62+G4,3
NP,ruhfel,8,181023.639,mtVer+G4,4
NP,ruhfel,8,201750.346,mtART,5
NP,ruhfel,9,170766.854,JTT+G4,1
NP,ruhfel,9,175713.823,WAG,2
NP,ruhfel,9,177960.89,PMB,3
NP,ruhfel,9,182303.585,mtREV+F,4
NP,ruhfel,9,201834.547,mtART,5
NP,ruhfel,10,166539.497,JTT+G4,1
NP,ruhfel,10,171149.594,DCMut+F+G4,2
NP,ruhfel,10,173712.153,mtREV+F+G4,3
NP,ruhfel,10,177574.48,mtVer+G4,4
NP,ruhfel,10,197498.042,mtART,5
NP,ruhfel,11,174296.596,JTT+F+I+G4,1
NP,ruhfel,11,179069.872,VT+F+I,2
NP,ruhfel,11,181634.297,cpREV+I,3
NP,ruhfel,11,185736.411,mtREV+F,4
NP,ruhfel,11,208249.743,mtART+I,5
NP,ruhfel,12,173724.249,JTT+G4,1
NP,ruhfel,12,178424.947,FLU+F+G4,2
NP,ruhfel,12,181079.921,PMB+F,3
NP,ruhfel,12,184820.477,mtVer+G4,4
NP,ruhfel,12,205129.212,mtART,5
NP,ruhfel,13,169009.372,JTT+G4,1
NP,ruhfel,13,173857.264,VT+F,2
NP,ruhfel,13,176396.46,mtREV+F+G4,3
NP,ruhfel,13,180018.464,mtVer+G4,4
NP,ruhfel,13,201055.458,mtART,5
NP,ruhfel,14,170686.08,JTT+F+I+G4,1
NP,ruhfel,14,175497.793,HIVw+F+I+G4,2
NP,ruhfel,14,178346.324,mtMet+F+I,3
NP,ruhfel,14,181534.6,HIVw,4
NP,ruhfel,14,202754.922,mtART+I,5
NP,ruhfel,15,166555.228,JTT+G4,1
NP,ruhfel,15,171663.287,WAG+F,2
NP,ruhfel,15,174130.734,mtREV+F+G4,3
NP,ruhfel,15,177137.747,mtVer+G4,4
NP,ruhfel,15,197039.412,mtART,5
NP,ruhfel,16,166533.327,JTT+F+G4,1
NP,ruhfel,16,170859.318,cpREV+G4,2
NP,ruhfel,16,173738.883,mtVer+F,3
NP,ruhfel,16,176754.899,HIVw,4
NP,ruhfel,16,197231.414,mtART,5
NP,ruhfel,17,166112.806,JTT+F+G4,1
NP,ruhfel,17,170890.591,mtInv+F+G4,2
NP,ruhfel,17,174113.222,mtVer+F,3
NP,ruhfel,17,176774.367,mtMet+G4,4
NP,ruhfel,17,198972.096,mtART,5
NP,ruhfel,18,169351.605,JTT+G4,1
NP,ruhfel,18,174628.216,mtInv+F+G4,2
NP,ruhfel,18,176617.693,Blosum62+G4,3
NP,ruhfel,18,180090.852,mtREV+F,4
NP,ruhfel,18,199874.229,mtART,5
NP,ruhfel,19,170980.214,JTT+F+G4,1
NP,ruhfel,19,175746.796,FLU+F+G4,2
NP,ruhfel,19,178747.388,mtMet+F,3
NP,ruhfel,19,182024.094,mtVer+G4,4
NP,ruhfel,19,204979.126,mtART,5
NP,ruhfel,20,161711.406,JTT+I+G4,1
NP,ruhfel,20,166720.911,mtMet+F+G4,2
NP,ruhfel,20,169174.937,mtREV+F+G4,3
NP,ruhfel,20,172145.093,mtVer+I+G4,4
NP,ruhfel,20,192671.18,mtART+I,5
NP,salichos,1,39050.573,JTT+F+G4,1
NP,salichos,1,39735.933,Dayhoff+F+G4,2
NP,salichos,1,40260.635,HIVb+I,3
NP,salichos,1,41078.254,HIVw+I+G4,4
NP,salichos,1,44497.54,mtART,5
NP,salichos,2,39957.004,JTT+F+I+G4,1
NP,salichos,2,40739.369,mtMet+F+I+G4,2
NP,salichos,2,41226.043,Dayhoff+I+G4,3
NP,salichos,2,41897.064,Dayhoff,4
NP,salichos,2,45939.553,mtART,5
NP,salichos,3,39117.01,JTT+F+G4,1
NP,salichos,3,39805.958,WAG+F,2
NP,salichos,3,40307.084,cpREV+I,3
NP,salichos,3,41023.481,HIVw+I+G4,4
NP,salichos,3,44604.235,mtART,5
NP,salichos,4,38661.423,JTT+F+G4,1
NP,salichos,4,39427.617,PMB+G4,2
NP,salichos,4,39918.664,DCMut+F+I,3
NP,salichos,4,40604.274,HIVw+G4,4
NP,salichos,4,44448.472,mtART,5
NP,salichos,5,38939.377,JTT+F+I+G4,1
NP,salichos,5,39681.147,HIVb+I+G4,2
NP,salichos,5,40187.018,cpREV+I,3
NP,salichos,5,41175.925,HIVw+G4,4
NP,salichos,5,44554.711,mtART+I,5
NP,salichos,6,39238.126,JTT+F+I+G4,1
NP,salichos,6,39997.073,cpREV+I+G4,2
NP,salichos,6,40454.898,Blosum62+F+I,3
NP,salichos,6,41098.299,mtZOA+F+I+G4,4
NP,salichos,6,44995.499,mtART,5
NP,salichos,7,39304.565,JTT+F+G4,1
NP,salichos,7,40049.732,cpREV+I+G4,2
NP,salichos,7,40573.231,mtInv+F,3
NP,salichos,7,41417.623,HIVw+G4,4
NP,salichos,7,45267.492,mtART,5
NP,salichos,8,38598.838,JTT+F+G4,1
NP,salichos,8,39441.181,mtMet+F+G4,2
NP,salichos,8,39962.565,Blosum62+F,3
NP,salichos,8,40660.534,HIVw+G4,4
NP,salichos,8,44665.859,mtART,5
NP,salichos,9,38286.241,JTT+F+I+G4,1
NP,salichos,9,38920.578,Dayhoff+F+I+G4,2
NP,salichos,9,39368.114,Blosum62+F+I,3
NP,salichos,9,40166.746,HIVw+F,4
NP,salichos,9,43572.246,mtART,5
NP,salichos,10,39515.635,JTT+F+G4,1
NP,salichos,10,40320.513,DCMut+F+I+G4,2
NP,salichos,10,40856.884,DCMut+G4,3
NP,salichos,10,41873.265,HIVw+I+G4,4
NP,salichos,10,45350.004,mtART,5
NP,salichos,11,39838.475,JTT+F+G4,1
NP,salichos,11,40599.168,mtInv+F+G4,2
NP,salichos,11,41047.333,Blosum62+F+I,3
NP,salichos,11,41819.748,HIVw+G4,4
NP,salichos,11,45450.317,mtART,5
NP,salichos,12,39675.512,JTT+F+G4,1
NP,salichos,12,40382.664,Dayhoff+F+I+G4,2
NP,salichos,12,40897.823,cpREV,3
NP,salichos,12,41633.012,HIVw+I+G4,4
NP,salichos,12,45073.217,mtART+I,5
NP,salichos,13,39409.369,JTT+F+I+G4,1
NP,salichos,13,40201.307,PMB+I+G4,2
NP,salichos,13,40683.298,rtREV+F+I+G4,3
NP,salichos,13,41516.91,HIVw+G4,4
NP,salichos,13,45084.627,mtART,5
NP,salichos,14,39419.239,JTT+F+I+G4,1
NP,salichos,14,40159.319,mtMet+F+G4,2
NP,salichos,14,40612.868,mtInv+F+I,3
NP,salichos,14,41388.013,HIVw+G4,4
NP,salichos,14,44792.798,mtART,5
NP,salichos,15,38844.262,JTT+F+I+G4,1
NP,salichos,15,39570.134,PMB+I+G4,2
NP,salichos,15,39991.858,rtREV+F+I+G4,3
NP,salichos,15,40759.833,HIVw+G4,4
NP,salichos,15,44208.357,mtART,5
NP,salichos,16,39696.889,JTT+F+G4,1
NP,salichos,16,40329.172,cpREV+I+G4,2
NP,salichos,16,40818.495,HIVb+I,3
NP,salichos,16,41634.852,HIVw+G4,4
NP,salichos,16,45133.368,mtART,5
NP,salichos,17,38924.772,JTT+F+I+G4,1
NP,salichos,17,39581.139,Dayhoff+F+G4,2
NP,salichos,17,39971.174,Dayhoff+F+I,3
NP,salichos,17,40878.245,rtREV,4
NP,salichos,17,44022.37,mtART,5
NP,salichos,18,39389.235,JTT+F+I+G4,1
NP,salichos,18,40157.054,mtMet+F+G4,2
NP,salichos,18,40595.718,rtREV+F+I+G4,3
NP,salichos,18,41319.566,HIVw+G4,4
NP,salichos,18,45045.878,mtART,5
NP,salichos,19,39011.166,JTT+F+G4,1
NP,salichos,19,39709.433,PMB+I+G4,2
NP,salichos,19,40166.824,Dayhoff+F+I,3
NP,salichos,19,40951.092,HIVw+G4,4
NP,salichos,19,44525.762,mtART,5
NP,salichos,20,38625.622,JTT+F+G4,1
NP,salichos,20,39347.734,cpREV+G4,2
NP,salichos,20,39818.876,mtInv+F+I,3
NP,salichos,20,40608.872,HIVw+G4,4
NP,salichos,20,44432.371,mtART,5
NP,dosreis,1,123588.176,JTT+F+G4,1
NP,dosreis,1,127404.038,cpREV+G4,2
NP,dosreis,1,130241.294,FLU+F+I,3
NP,dosreis,1,132389.694,rtREV+I+G4,4
NP,dosreis,1,149246.24,mtART+I,5
NP,dosreis,2,124391.739,JTT+G4,1
NP,dosreis,2,128222.667,mtMet+F+G4,2
NP,dosreis,2,130461.694,mtREV+F+G4,3
NP,dosreis,2,132692.949,Blosum62,4
NP,dosreis,2,149203.426,mtART,5
NP,dosreis,3,129735.827,JTT+G4,1
NP,dosreis,3,133756.243,HIVw+G4,2
NP,dosreis,3,136172.642,Blosum62+G4,3
NP,dosreis,3,138385.951,Blosum62+F,4
NP,dosreis,3,155015.954,mtART+I,5
NP,dosreis,4,127973.273,HIVb+G4,1
NP,dosreis,4,131675.877,FLU+F+G4,2
NP,dosreis,4,134187.131,Blosum62+I+G4,3
NP,dosreis,4,136492.981,Blosum62,4
NP,dosreis,4,152014.961,mtART+I,5
NP,dosreis,5,124749.716,HIVb+F+G4,1
NP,dosreis,5,128721.587,mtMet+F+G4,2
NP,dosreis,5,130888.569,cpREV,3
NP,dosreis,5,133765.828,DCMut,4
NP,dosreis,5,151418.547,mtART,5
NP,dosreis,6,127214.316,JTT+G4,1
NP,dosreis,6,131204.864,mtInv+F+G4,2
NP,dosreis,6,133249.96,HIVw+F,3
NP,dosreis,6,135654.389,Dayhoff,4
NP,dosreis,6,152637.629,mtART+I,5
NP,dosreis,7,122178.492,JTT+I+G4,1
NP,dosreis,7,126402.527,mtMet+F+I+G4,2
NP,dosreis,7,128438.653,cpREV+F,3
NP,dosreis,7,130690.129,Blosum62,4
NP,dosreis,7,147803.168,mtART,5
NP,dosreis,8,125914.902,JTT+G4,1
NP,dosreis,8,129736.776,mtMet+F+G4,2
NP,dosreis,8,132098.098,Blosum62+I+G4,3
NP,dosreis,8,134518.461,Blosum62,4
NP,dosreis,8,152671.129,mtART+I,5
NP,dosreis,9,126548.593,JTT+I+G4,1
NP,dosreis,9,130728.474,mtMet+F+I+G4,2
NP,dosreis,9,132989.222,mtREV+F+G4,3
NP,dosreis,9,134793.417,Blosum62+F,4
NP,dosreis,9,151104.835,mtART,5
NP,dosreis,10,124032.726,HIVb+F+G4,1
NP,dosreis,10,127657.66,cpREV+G4,2
NP,dosreis,10,130447.168,FLU+F,3
NP,dosreis,10,132693.346,mtZOA+F+G4,4
NP,dosreis,10,150212.501,mtART,5
NP,dosreis,11,126964.606,JTT+G4,1
NP,dosreis,11,130854.803,mtMet+F+G4,2
NP,dosreis,11,133484.001,Blosum62+G4,3
NP,dosreis,11,135945.064,rtREV+I+G4,4
NP,dosreis,11,152564.072,mtART+I,5
NP,dosreis,12,130015.358,JTT+I+G4,1
NP,dosreis,12,133768.435,HIVw+I+G4,2
NP,dosreis,12,136157.834,mtREV+F+G4,3
NP,dosreis,12,138907.738,mtInv+G4,4
NP,dosreis,12,156329.218,mtART,5
NP,dosreis,13,128372.265,HIVb+G4,1
NP,dosreis,13,132490.456,mtMet+F+G4,2
NP,dosreis,13,134753.366,Blosum62+G4,3
NP,dosreis,13,137698.101,DCMut,4
NP,dosreis,13,156091.935,mtART,5
NP,dosreis,14,120693.917,JTT+I+G4,1
NP,dosreis,14,124181.569,cpREV+G4,2
NP,dosreis,14,126767.504,cpREV+I,3
NP,dosreis,14,129088.927,DCMut+I,4
NP,dosreis,14,144992.118,mtART,5
NP,dosreis,15,125802.834,HIVb+F+I+G4,1
NP,dosreis,15,130000.314,mtMet+F+G4,2
NP,dosreis,15,132326.868,mtREV+F+I+G4,3
NP,dosreis,15,135187.572,Dayhoff,4
NP,dosreis,15,153772.036,mtART,5
NP,dosreis,16,124846.947,JTT+I+G4,1
NP,dosreis,16,128716.693,mtMet+F+I+G4,2
NP,dosreis,16,131380.726,cpREV+I,3
NP,dosreis,16,133743.6,Blosum62,4
NP,dosreis,16,151032.392,mtART,5
NP,dosreis,17,123891.221,JTT+I+G4,1
NP,dosreis,17,127389.986,mtInv+F+I+G4,2
NP,dosreis,17,129760.356,Blosum62+F+G4,3
NP,dosreis,17,132000.412,rtREV+I+G4,4
NP,dosreis,17,148061.383,mtART,5
NP,dosreis,18,125555.826,HIVb+F+I+G4,1
NP,dosreis,18,129387.095,cpREV+G4,2
NP,dosreis,18,132064.767,HIVw+F+I,3
NP,dosreis,18,134392.59,Blosum62,4
NP,dosreis,18,150541.564,mtART,5
NP,dosreis,19,126207.341,HIVb+F+G4,1
NP,dosreis,19,130131.649,mtMet+F+G4,2
NP,dosreis,19,132970.111,cpREV+I,3
NP,dosreis,19,135406.498,Dayhoff,4
NP,dosreis,19,153296.841,mtART+I,5
NP,dosreis,20,127787.378,JTT+G4,1
NP,dosreis,20,131867.103,mtMet+F+G4,2
NP,dosreis,20,134580.66,cpREV+I,3
NP,dosreis,20,136769.052,Blosum62,4
NP,dosreis,20,154910.975,mtART+I,5
NP,andersen,1,55762.89,JTT+F+G4,1
NP,andersen,1,57109.735,mtInv+F+G4,2
NP,andersen,1,57991.775,LG+G4,3
NP,andersen,1,59073.806,Dayhoff,4
NP,andersen,1,65047.377,mtART,5
NP,andersen,2,55231.496,JTT+F+G4,1
NP,andersen,2,56712.464,cpREV+G4,2
NP,andersen,2,57528.777,FLU+F,3
NP,andersen,2,58626.316,rtREV+I+G4,4
NP,andersen,2,65438.068,mtART,5
NP,andersen,3,54656.895,JTT+G4,1
NP,andersen,3,56085.485,VT+F+I,2
NP,andersen,3,56880.776,Blosum62+F+I+G4,3
NP,andersen,3,57833.039,rtREV+G4,4
NP,andersen,3,63954.089,mtART,5
NP,andersen,4,55953.084,JTT+F+G4,1
NP,andersen,4,57397.846,cpREV+I+G4,2
NP,andersen,4,58221.062,Dayhoff+I+G4,3
NP,andersen,4,59287.211,rtREV+I+G4,4
NP,andersen,4,65640.312,mtART,5
NP,andersen,5,55941.383,JTT+I+G4,1
NP,andersen,5,57539.059,WAG+F,2
NP,andersen,5,58193.802,Dayhoff+F+I+G4,3
NP,andersen,5,59376.588,mtVer+G4,4
NP,andersen,5,65409.702,mtART,5
NP,andersen,6,56132.346,JTT+I+G4,1
NP,andersen,6,57616.671,cpREV+I+G4,2
NP,andersen,6,58419.403,DCMut+F+I,3
NP,andersen,6,59380.47,rtREV+G4,4
NP,andersen,6,65749.236,mtART,5
NP,andersen,7,54442.184,JTT+G4,1
NP,andersen,7,55903.954,WAG+I,2
NP,andersen,7,56700.92,Blosum62+G4,3
NP,andersen,7,57814.044,mtVer+I+G4,4
NP,andersen,7,64218.469,mtART,5
NP,andersen,8,56084.491,HIVb+F+I+G4,1
NP,andersen,8,57487.045,cpREV+G4,2
NP,andersen,8,58360.995,PMB+F+I,3
NP,andersen,8,59473.035,mtMet+G4,4
NP,andersen,8,65907.279,mtART,5
NP,andersen,9,54438.814,JTT+G4,1
NP,andersen,9,55762.57,cpREV+I+G4,2
NP,andersen,9,56540.089,LG+I+G4,3
NP,andersen,9,57627.097,mtVer+I+G4,4
NP,andersen,9,64141.172,mtART,5
NP,andersen,10,54528.249,HIVb+F+G4,1
NP,andersen,10,55881.352,mtInv+F+G4,2
NP,andersen,10,56657.987,mtVer+F,3
NP,andersen,10,57696.72,mtZOA+F+I+G4,4
NP,andersen,10,63803.614,mtART+I,5
NP,andersen,11,55446.372,JTT+G4,1
NP,andersen,11,56735.054,cpREV+I+G4,2
NP,andersen,11,57463.362,mtVer+F,3
NP,andersen,11,58572.725,rtREV+I+G4,4
NP,andersen,11,64888.176,mtART,5
NP,andersen,12,55067.151,HIVb+F+I+G4,1
NP,andersen,12,56539.239,VT+F+I,2
NP,andersen,12,57324.095,mtMet+F,3
NP,andersen,12,58333.226,rtREV+G4,4
NP,andersen,12,65015.291,mtART,5
NP,andersen,13,53953.675,JTT+F+I+G4,1
NP,andersen,13,55274.872,mtMet+F+I+G4,2
NP,andersen,13,56156.057,Dayhoff+G4,3
NP,andersen,13,57044.852,mtVer+I+G4,4
NP,andersen,13,62702.362,mtART,5
NP,andersen,14,52119.491,JTT+I+G4,1
NP,andersen,14,53525.637,cpREV+I+G4,2
NP,andersen,14,54288.838,Blosum62+I+G4,3
NP,andersen,14,55144.664,rtREV+I+G4,4
NP,andersen,14,61150.468,mtART,5
NP,andersen,15,55917.171,JTT+F+I+G4,1
NP,andersen,15,57288.055,FLU+F+G4,2
NP,andersen,15,58146.667,PMB,3
NP,andersen,15,59249.231,rtREV+G4,4
NP,andersen,15,65799.854,mtART,5
NP,andersen,16,54567.433,JTT+F+I+G4,1
NP,andersen,16,56051.917,mtVer+F+I+G4,2
NP,andersen,16,57018.255,LG+G4,3
NP,andersen,16,58162.394,rtREV+G4,4
NP,andersen,16,65436.666,mtART,5
NP,andersen,17,55633.285,HIVb+I+G4,1
NP,andersen,17,57136.993,VT+F+I,2
NP,andersen,17,57996.563,Dayhoff+G4,3
NP,andersen,17,59140.265,mtREV+F,4
NP,andersen,17,66080.96,mtART,5
NP,andersen,18,54274.375,JTT+I+G4,1
NP,andersen,18,55700.783,FLU+F+G4,2
NP,andersen,18,56513.023,PMB+I,3
NP,andersen,18,57563.974,rtREV+I+G4,4
NP,andersen,18,63855.214,mtART,5
NP,andersen,19,53805.116,JTT+I+G4,1
NP,andersen,19,55086.937,cpREV+I+G4,2
NP,andersen,19,55893.63,LG+G4,3
NP,andersen,19,56849.209,Dayhoff,4
NP,andersen,19,63200.573,mtART,5
NP,andersen,20,56219.19,HIVb+I+G4,1
NP,andersen,20,57680.097,WAG+I,2
NP,andersen,20,58464.817,PMB+F+I,3
NP,andersen,20,59650.804,mtVer+I+G4,4
NP,andersen,20,66582.931,mtART,5
NP,spiralia,1,68132.094,JTT+F+G4,1
NP,spiralia,1,70180.344,FLU+F+G4,2
NP,spiralia,1,71402.645,Blosum62+I+G4,3
NP,spiralia,1,72720.154,mtZOA+F+I+G4,4
NP,spiralia,1,82018.841,mtART,5
NP,spiralia,2,65581.593,JTT+I+G4,1
NP,spiralia,2,67480.078,mtVer+F+G4,2
NP,spiralia,2,68681.912,cpREV+F,3
NP,spiralia,2,69953.756,Dayhoff,4
NP,spiralia,2,78653.95,mtART,5
NP,spiralia,3,65830.38,JTT+G4,1
NP,spiralia,3,67778.372,cpREV+G4,2
NP,spiralia,3,69374.826,cpREV+I,3
NP,spiralia,3,70520.928,Blosum62+F,4
NP,spiralia,3,79899.479,mtART,5
NP,spiralia,4,66352.047,JTT+F+G4,1
NP,spiralia,4,68604.754,cpREV+G4,2
NP,spiralia,4,69988.11,HIVw+F,3
NP,spiralia,4,71434.028,Blosum62,4
NP,spiralia,4,81432.902,mtART,5
NP,spiralia,5,70635.468,HIVb+F+G4,1
NP,spiralia,5,72825.599,mtMet+F+G4,2
NP,spiralia,5,74144.194,Blosum62+G4,3
NP,spiralia,5,75648.435,mtZOA+F+I+G4,4
NP,spiralia,5,86130.479,mtART,5
NP,spiralia,6,68613.073,JTT+G4,1
NP,spiralia,6,70838.662,HIVw+G4,2
NP,spiralia,6,72125.502,mtREV+F+G4,3
NP,spiralia,6,73243.17,Blosum62+F,4
NP,spiralia,6,82378.374,mtART+I,5
NP,spiralia,7,68980.032,JTT+G4,1
NP,spiralia,7,70893.828,HIVb+F+I,2
NP,spiralia,7,72508.728,HIVw+F+I,3
NP,spiralia,7,73575.669,Blosum62+F,4
NP,spiralia,7,82600.3,mtART,5
NP,spiralia,8,69985.671,JTT+G4,1
NP,spiralia,8,72041.776,mtMet+F+G4,2
NP,spiralia,8,73484.502,cpREV,3
NP,spiralia,8,74825.3,Blosum62+I,4
NP,spiralia,8,84553.111,mtART+I,5
NP,spiralia,9,67829.655,HIVb+F+G4,1
NP,spiralia,9,69939.107,mtVer+F+I+G4,2
NP,spiralia,9,71240.126,cpREV,3
NP,spiralia,9,72771.485,DCMut,4
NP,spiralia,9,82112.205,mtART,5
NP,spiralia,10,68642.11,HIVb+F+G4,1
NP,spiralia,10,70864.812,Dayhoff+F+G4,2
NP,spiralia,10,72361.645,Blosum62+G4,3
NP,spiralia,10,73656.527,mtZOA+F+G4,4
NP,spiralia,10,83185.473,mtART,5
NP,spiralia,11,67976.906,JTT+I+G4,1
NP,spiralia,11,70072.276,mtMet+F+G4,2
NP,spiralia,11,71200.603,cpREV+F,3
NP,spiralia,11,72462.243,mtInv+I+G4,4
NP,spiralia,11,81406.35,mtART,5
NP,spiralia,12,70703.845,JTT+I+G4,1
NP,spiralia,12,72656.275,mtInv+F+I+G4,2
NP,spiralia,12,74291.756,mtVer+G4,3
NP,spiralia,12,75815.188,Dayhoff+I,4
NP,spiralia,12,85148.252,mtART,5
NP,spiralia,13,66471.348,HIVb+I+G4,1
NP,spiralia,13,68498.937,mtMet+F+G4,2
NP,spiralia,13,69935.883,Blosum62+G4,3
NP,spiralia,13,71304.489,mtZOA+F+G4,4
NP,spiralia,13,79845.753,mtART,5
NP,spiralia,14,68680.347,JTT+G4,1
NP,spiralia,14,70508.28,FLU+F+I+G4,2
NP,spiralia,14,72037.855,mtMet+F+I,3
NP,spiralia,14,73332.776,Dayhoff,4
NP,spiralia,14,81978.259,mtART+I,5
NP,spiralia,15,66718.203,JTT+G4,1
NP,spiralia,15,68869.841,HIVw+G4,2
NP,spiralia,15,70060.529,mtREV+F+G4,3
NP,spiralia,15,71369.797,Dayhoff,4
NP,spiralia,15,81079.706,mtART+I,5
NP,spiralia,16,68565.438,JTT+G4,1
NP,spiralia,16,70737.036,DCMut+F+G4,2
NP,spiralia,16,72141.756,mtREV+F+G4,3
NP,spiralia,16,73091.439,Blosum62,4
NP,spiralia,16,82900.579,mtART+I,5
NP,spiralia,17,70662.554,JTT+I+G4,1
NP,spiralia,17,72578.319,mtMet+F+G4,2
NP,spiralia,17,74310.083,cpREV+I,3
NP,spiralia,17,75848.254,mtMAM+F+G4,4
NP,spiralia,17,86007.763,mtART,5
NP,spiralia,18,67855.496,JTT+G4,1
NP,spiralia,18,69902.969,mtVer+F+G4,2
NP,spiralia,18,71263.082,Blosum62+G4,3
NP,spiralia,18,72525.139,DCMut+I,4
NP,spiralia,18,80935.682,mtART,5
NP,spiralia,19,69575.693,JTT+I+G4,1
NP,spiralia,19,71569.823,HIVb,2
NP,spiralia,19,73142.403,Blosum62+G4,3
NP,spiralia,19,74504.891,Blosum62+F+I,4
NP,spiralia,19,83603.626,mtART,5
NP,spiralia,20,70982.527,JTT+G4,1
NP,spiralia,20,73010.483,mtVer+F+G4,2
NP,spiralia,20,74517.883,cpREV,3
NP,spiralia,20,75954.317,DCMut,4
NP,spiralia,20,84860.47,mtART+I,5
NP,rayfinned,1,100190.375,HIVb+I+G4,1
NP,rayfinned,1,102888.62,mtInv+F+G4,2
NP,rayfinned,1,104737.464,mtREV+F+I+G4,3
NP,rayfinned,1,106418.883,mtInv+G4,4
NP,rayfinned,1,119159.099,mtART,5
NP,rayfinned,2,101088.647,HIVb+I+G4,1
